MJD	m	dm	uJy	duJy	F	err	chi/N	RA	Dec	x	y	maj	min	phi	apfit	mag5sig	Sky	Obs
59612.48879605	>20.34	0.0	-28.230781228933296	13.84218950579955	o	>20.34	1.14	170.420820357143	20.1747992857143	7606.32	3909.11	2.88	2.56	>20.34	-0.4907	19.43	181.0	01a59612o0586o
59612.49575585	>20.24	0.0	7.312918427827368	15.021129743645403	o	>20.24	1.13	170.420820357143	20.1747992857143	7626.54	3790.3	3.01	2.7	>20.24	-0.4747	19.36	181.5	01a59612o0601o
59615.48359885	>20.29	0.0	3.952492383916669	14.372699577878798	o	>20.29	1.05	170.420820357143	20.1747992857143	7566.58	3871.94	2.82	2.61	>20.29	-0.4737	19.38	181.5	01a59615o0568o
59615.48545175	>20.29	0.0	-30.69514823563596	14.264215944795533	o	>20.29	1.23	170.420820357143	20.1747992857143	7547.12	3832.7	2.81	2.63	>20.29	-0.4727	19.39	180.9	01a59615o0572o
59615.48871555	>20.23	0.0	-21.291326056021255	15.156537192421911	o	>20.23	1.1	170.420820357143	20.1747992857143	7608.04	3908.82	2.8	2.64	>20.23	-0.4717	19.4	180.6	01a59615o0579o
59615.51448725	>20.26	0.0	7.351071967164989	14.702143934329978	o	>20.26	1.32	170.420820357143	20.1747992857143	7637.47	3790.46	2.71	2.6	>20.26	-0.4667	19.42	181.7	01a59615o0633o
59616.46735695	>20.14	0.0	-8.181649791310814	16.64542543749442	o	>20.14	1.28	170.420820357143	20.1747992857143	8479.83	9894.7	2.92	2.62	>20.14	-0.4867	19.07	181.3	01a59616o0470o
59616.47065435	>20.13	0.0	13.675407082679358	16.638411950593216	o	>20.13	1.01	170.420820357143	20.1747992857143	8461.96	9855.05	2.93	2.73	>20.13	-0.4707	19.24	181.5	01a59616o0477o
59616.50021505	>20.17	0.0	-3.9191527531455073	15.863237334160383	o	>20.17	0.98	170.420820357143	20.1747992857143	8536.61	9924.31	2.85	2.71	>20.17	-0.4657	19.41	180.4	01a59616o0535o
59616.51416605	>20.26	0.0	6.031667653376713	14.70218990510574	o	>20.26	1.25	170.420820357143	20.1747992857143	8558.79	9802.33	2.86	2.73	>20.26	-0.4667	19.43	180.9	01a59616o0565o
59618.46999635	>20.22	0.0	13.052424282539228	15.258467823250083	o	>20.22	0.97	170.420820357143	20.1747992857143	8461.24	9898.15	2.84	2.63	>20.22	-0.4737	19.5	180.0	01a59618o0584o
59618.47279685	>20.28	0.0	-13.62815125264503	14.374899266488592	o	>20.28	1.02	170.420820357143	20.1747992857143	8441.75	9858.34	2.83	2.72	>20.28	-0.4707	19.5	181.1	01a59618o0590o
59618.47924245	>20.26	0.0	-1.1315304553979582	14.709895920173455	o	>20.26	1.0	170.420820357143	20.1747992857143	8502.11	9935.07	2.88	2.7	>20.26	-0.4687	19.5	180.1	01a59618o0604o
59618.48937675	>20.32	0.0	-6.194810484623263	14.029423744587978	o	>20.32	1.02	170.420820357143	20.1747992857143	8519.78	9814.61	2.83	2.64	>20.32	-0.4767	19.54	180.7	01a59618o0626o
59619.25078154	>20.23	0.0	-24.262997807927405	14.28820982022392	o	>20.23	1.0	170.420820357143	20.1747992857143	4481.19	8164.92	2.31	1.92	>20.23	-0.4147	19.28	180.3	04a59619o0417o
59619.25351522	>20.21	0.0	-19.595148824362475	14.514925055083316	o	>20.21	1.2	170.420820357143	20.1747992857143	4464.18	8125.97	2.44	1.97	>20.21	-0.4097	19.23	181.9	04a59619o0423o
59619.25907221	>19.817958562137232	0.0	15.926887399664093	14.250372936541554	o	>19.817958562137232	1.14	170.420820357143	20.1747992857143	4526.15	8202.25	2.45	1.92	>19.817958562137232	-0.3937	19.21	181.6	04a59619o0435o
59619.27004461	>20.2	0.0	-24.844866584822007	14.638326798624862	o	>20.2	0.9	170.420820357143	20.1747992857143	4553.3	8083.6	2.37	1.88	>20.2	-0.4107	19.3	180.4	04a59619o0459o
59620.44797455	>20.09	0.0	12.98769054707661	17.435529775527506	o	>20.09	1.04	170.420820357143	20.1747992857143	8455.42	9896.78	2.74	2.59	>20.09	-0.4897	19.23	180.9	01a59620o0496o
59620.45217435	>20.16	0.0	-1.284442244250155	16.537193894720744	o	>20.16	1.1	170.420820357143	20.1747992857143	8436.44	9856.37	2.59	2.45	>20.16	-0.4977	19.3	180.7	01a59620o0505o
59620.45495925	>19.662117216142082	0.0	32.51990493420922	16.526509064926	o	>19.662117216142082	1.24	170.420820357143	20.1747992857143	8496.31	9933.93	2.6	2.45	>19.662117216142082	-0.4947	19.2	179.7	01a59620o0511o
59620.46002565	>19.73391881282354	0.0	30.776996195134096	15.471679168364709	o	>19.73391881282354	1.48	170.420820357143	20.1747992857143	8514.62	9815.53	2.63	2.5	>19.73391881282354	-0.4917	19.32	180.6	01a59620o0522o
59620.48766035	>20.34	0.0	-9.074123767214017	13.331120102450223	o	>20.34	1.07	170.420820357143	20.1747992857143	2331.89	4518.26	2.23	1.96	>20.34	-0.4467	19.47	181.5	02a59620o0586o
59620.48989885	>19.861063062374203	0.0	31.95896283383405	13.773559739834207	o	>19.861063062374203	1.39	170.420820357143	20.1747992857143	2351.76	4556.25	2.19	1.91	>19.861063062374203	-0.4507	19.48	181.5	02a59620o0590o
59620.50051585	>20.52	0.0	8.835463349968975	11.374389599960057	o	>20.52	1.0	170.420820357143	20.1747992857143	2297.34	4473.08	2.13	1.85	>20.52	-0.4527	19.54	181.8	02a59620o0612o
59620.50371795	>20.35	0.0	-46.40174474587436	13.341727876192206	o	>20.35	1.04	170.420820357143	20.1747992857143	2278.64	4588.5	2.08	1.83	>20.35	-0.4547	19.59	181.8	02a59620o0619o
59621.48476025	>19.820747094602712	0.0	21.616453026788854	14.235225163982903	o	>19.820747094602712	1.01	170.420820357143	20.1747992857143	2334.8	4514.89	2.15	1.91	>19.820747094602712	-0.4497	19.4	182.7	02a59621o0575o
59621.48658625	>20.3	0.0	-28.14230069448876	13.805656944466186	o	>20.3	1.32	170.420820357143	20.1747992857143	2354.51	4553.88	2.16	1.92	>20.3	-0.4477	19.4	183.1	02a59621o0579o
59621.48950185	>20.24	0.0	-1.3109836744957202	14.530069058994233	o	>20.24	1.23	170.420820357143	20.1747992857143	2297.81	4475.83	2.2	1.95	>20.24	-0.4417	19.38	181.4	02a59621o0585o
59621.49499045	>20.24	0.0	9.7032250852508	14.497759833257076	o	>20.24	1.37	170.420820357143	20.1747992857143	2278.46	4592.42	2.26	2.0	>20.24	-0.4337	19.34	181.8	02a59621o0597o
59621.55468415	>20.45	0.0	-6.846651468251634	12.226163336163635	o	>20.45	1.7	170.420820357143	20.1747992857143	8267.49	6032.67	2.07	1.83	>20.45	-0.4567	19.62	181.0	02a59621o0716o
59622.39321525	>19.81	0.0	9.94326446900946	21.798695182059202	o	>19.81	0.96	170.420820357143	20.1747992857143	8450.19	9920.28	2.9	2.72	>19.81	-0.4492	18.92	179.2	01a59622o0392o
59622.40639445	>20.12	0.0	9.914642414418587	16.458306407934856	o	>20.12	1.67	170.420820357143	20.1747992857143	2326.53	4512.73	2.06	1.83	>20.12	-0.4577	19.26	181.4	02a59622o0419o
59622.40867915	>20.21	0.0	-2.607156831587709	15.041289413006016	o	>20.21	1.4	170.420820357143	20.1747992857143	2345.41	4550.43	2.08	1.85	>20.21	-0.4487	19.21	183.1	02a59622o0424o
59622.41638815	>19.76	0.0	-19.62653722205816	22.679554123267213	o	>19.76	1.05	170.420820357143	20.1747992857143	8437.25	9870.13	3.08	2.96	>19.76	-0.4407	18.88	180.9	01a59622o0441o
59622.41921575	>20.15	0.0	5.967482493819613	16.012744691749297	o	>20.15	0.96	170.420820357143	20.1747992857143	2287.47	4472.69	2.08	1.84	>20.15	-0.4507	19.29	181.2	02a59622o0447o
59622.42196335	>20.26	0.0	12.916604176868454	14.494204687020325	o	>20.26	1.24	170.420820357143	20.1747992857143	2267.67	4589.63	2.06	1.83	>20.26	-0.4567	19.34	182.9	02a59622o0453o
59622.43514495	>19.93	0.0	-18.25362124910934	20.116235662283756	o	>19.93	1.05	170.420820357143	20.1747992857143	8496.96	9944.76	2.84	2.65	>19.93	-0.4817	19.07	179.0	01a59622o0480o
59622.45377555	>19.94	0.0	-36.70345914102685	19.903865902347896	o	>19.94	0.71	170.420820357143	20.1747992857143	8519.19	9815.2	2.81	2.65	>19.94	-0.4767	19.12	180.2	01a59622o0519o
59623.36711755	>19.59	0.0	1.637472738691312	27.22298428074306	o	>19.59	1.06	170.420820357143	20.1747992857143	8437.1	9919.86	2.98	2.76	>19.59	-0.4657	18.63	178.0	01a59623o0351o
59623.36942235	>19.58	0.0	15.36577327856185	27.363705838534802	o	>19.58	1.35	170.420820357143	20.1747992857143	8418.32	9880.22	3.01	2.81	>19.58	-0.4667	18.68	180.2	01a59623o0356o
59623.37604685	>19.65	0.0	-18.92629085719213	25.77197052894247	o	>19.65	0.97	170.420820357143	20.1747992857143	8481.02	9955.67	2.98	2.73	>19.65	-0.4657	18.72	176.8	01a59623o0370o
59623.38897915	>19.6	0.0	24.629149315060626	27.031993150676293	o	>19.6	0.97	170.420820357143	20.1747992857143	8502.84	9832.94	2.98	2.71	>19.6	-0.4737	18.71	177.0	01a59623o0398o
59624.43521405	>19.54	0.0	-10.527553249080519	28.836341508350987	o	>19.54	1.09	170.420820357143	20.1747992857143	3316.73	3655.12	3.02	2.64	>19.54	-0.4827	18.55	182.5	01a59624o0504o
59624.43720235	>19.75	0.0	-3.8955266658065666	24.11516507404065	o	>19.75	0.98	170.420820357143	20.1747992857143	3296.92	3616.17	2.93	2.53	>19.75	-0.5007	18.75	181.5	01a59624o0508o
59624.43998015	>19.23328213821437	0.0	24.976372804430927	24.609073204365767	o	>19.23328213821437	1.09	170.420820357143	20.1747992857143	3356.91	3692.71	2.9	2.54	>19.23328213821437	-0.4987	18.75	182.1	01a59624o0514o
59624.44508495	>19.74	0.0	-1.8888597558673423	24.177404875101985	o	>19.74	1.05	170.420820357143	20.1747992857143	3375.63	3575.72	2.93	2.6	>19.74	-0.4917	18.75	178.8	01a59624o0525o
59624.54708595	>20.01	0.0	16.975474681594566	18.22520287901257	o	>20.01	1.32	170.420820357143	20.1747992857143	8252.73	6047.96	2.14	1.89	>20.01	-0.4547	19.04	184.4	02a59624o0248o
59624.57610365	>19.43599018282542	0.0	23.189187004311968	20.406484563794535	o	>19.43599018282542	0.93	170.420820357143	20.1747992857143	8228.79	6008.68	2.11	1.89	>19.43599018282542	-0.4547	18.98	182.3	02a59624o0309o
59624.58810295	>19.91	0.0	18.133890668380154	20.016644344332192	o	>19.91	0.82	170.420820357143	20.1747992857143	8288.17	6090.93	2.08	1.84	>19.91	-0.4577	19.02	181.2	02a59624o0334o
59624.59131575	>19.94	0.0	-18.61435399111562	19.41497136707758	o	>19.94	0.93	170.420820357143	20.1747992857143	8307.61	5973.98	2.08	1.86	>19.94	-0.4537	19.03	181.2	02a59624o0341o
59625.38816125	>19.52	0.0	-7.392805388736117	28.339087323488446	o	>19.52	1.05	170.420820357143	20.1747992857143	2326.85	4515.96	2.23	1.94	>19.52	-0.4447	18.52	180.6	02a59625o0307o
59625.39693685	>19.55	0.0	-56.375135106509234	27.709812170996067	o	>19.55	1.34	170.420820357143	20.1747992857143	2346.58	4556.74	2.29	2.02	>19.55	-0.4447	18.53	179.2	02a59625o0326o
59625.39876485	>19.56	0.0	-69.98296648376788	26.906574914276753	o	>19.56	1.5	170.420820357143	20.1747992857143	2288.55	4478.73	2.41	2.1	>19.56	-0.4317	18.5	183.8	02a59625o0330o
59625.41328275	>19.59	0.0	-27.25900183330709	26.715993828659535	o	>19.59	0.92	170.420820357143	20.1747992857143	2268.21	4594.94	2.19	1.91	>19.59	-0.4537	18.59	180.0	02a59625o0360o
59631.42839065	>19.97	0.0	-4.895669878769478	19.401358408456822	o	>19.97	1.11	170.420820357143	20.1747992857143	3314.41	3651.47	2.82	2.61	>19.97	-0.4827	19.08	179.9	01a59631o0447o
59631.43074225	>19.522566630072955	0.0	21.588685066528857	18.71019372432501	o	>19.522566630072955	1.23	170.420820357143	20.1747992857143	3294.08	3612.47	2.83	2.59	>19.522566630072955	-0.4827	19.11	182.5	01a59631o0452o
59631.43393255	>20.05	0.0	5.688984486404163	17.95585728521314	o	>20.05	1.21	170.420820357143	20.1747992857143	3354.32	3688.44	2.81	2.58	>20.05	-0.4827	19.12	180.0	01a59631o0459o
59631.45571695	>20.15	0.0	-26.201395822385294	16.46439061812049	o	>20.15	1.61	170.420820357143	20.1747992857143	3374.64	3570.04	2.79	2.59	>20.15	-0.4847	19.12	182.3	01a59631o0504o
59632.48198645	>20.14	0.0	-13.30492624052831	16.446367158430828	o	>20.14	0.88	170.420820357143	20.1747992857143	5875.98	455.25	2.83	2.68	>20.14	-0.4757	19.24	180.1	01a59632o0601o
59632.49115115	>20.11	0.0	13.34208451125861	16.772906242725107	o	>20.11	1.1	170.420820357143	20.1747992857143	5898.21	493.99	2.9	2.72	>20.11	-0.4677	19.2	180.5	01a59632o0621o
59632.49395825	>20.07	0.0	3.6935382932482	17.236512035158267	o	>20.07	1.11	170.420820357143	20.1747992857143	5839.87	417.38	3.01	2.85	>20.07	-0.4577	19.12	179.8	01a59632o0627o
59632.52260575	>20.08	0.0	-19.917690603015707	16.643549681972026	o	>20.08	1.06	170.420820357143	20.1747992857143	6460.23	10019.3	2.46	2.21	>20.08	-0.4257	19.3	181.4	02a59632o0628o
59632.52334165	>20.1	0.0	-7.0785005523910405	16.9884013257385	o	>20.1	1.31	170.420820357143	20.1747992857143	5831.75	535.84	2.97	2.8	>20.1	-0.4647	19.17	179.6	01a59632o0689o
59632.52585555	>20.17	0.0	-27.794918179529347	15.33964824058931	o	>20.17	1.04	170.420820357143	20.1747992857143	6441.5	9979.92	2.41	2.16	>20.17	-0.4297	19.31	181.7	02a59632o0635o
59632.53227975	>19.651977568146123	0.0	22.002034164834264	16.616920907706994	o	>19.651977568146123	1.06	170.420820357143	20.1747992857143	6499.04	10059.4	2.58	2.37	>19.651977568146123	-0.4277	19.18	182.3	02a59632o0649o
59632.54214035	>20.15	0.0	12.714623791006609	15.62839174311229	o	>20.15	1.07	170.420820357143	20.1747992857143	6517.98	9942.47	2.41	2.18	>20.15	-0.4287	19.28	181.9	02a59632o0670o
59633.44354675	>20.36	0.0	-14.793577509171033	12.944380320524655	o	>20.36	1.38	170.420820357143	20.1747992857143	4115.4	546.56	2.26	2.01	>20.36	-0.4377	19.48	181.8	02a59633o0501o
59633.44537515	>20.28	0.0	12.911503140523333	14.044091135306079	o	>20.28	1.06	170.420820357143	20.1747992857143	4135.08	587.1	2.24	1.98	>20.28	-0.4407	19.5	180.8	02a59633o0505o
59633.47027425	>20.24	0.0	-39.0927803266763	14.452482423801541	o	>20.24	1.0	170.420820357143	20.1747992857143	4085.89	507.66	2.3	2.03	>20.24	-0.4357	19.42	179.8	02a59633o0558o
59633.48377775	>20.25	0.0	11.071039966435734	14.320149521802746	o	>20.25	1.08	170.420820357143	20.1747992857143	4069.83	626.01	2.32	2.05	>20.25	-0.4327	19.41	180.9	02a59633o0587o
59634.47972925	>20.25	0.0	10.336320772481576	14.658782186428414	o	>20.25	1.15	170.420820357143	20.1747992857143	5876.08	453.81	2.87	2.73	>20.25	-0.4577	19.36	180.1	01a59634o0592o
59634.48345645	>19.740526601326202	0.0	21.39988613112312	15.313679983739481	o	>19.740526601326202	1.12	170.420820357143	20.1747992857143	5896.11	492.42	2.95	2.79	>19.740526601326202	-0.4497	19.33	181.4	01a59634o0599o
59634.51872465	>20.11	0.0	-10.37018598204033	16.67363236328053	o	>20.11	0.83	170.420820357143	20.1747992857143	5848.85	417.16	2.99	2.83	>20.11	-0.4547	19.3	179.4	01a59634o0675o
59634.52601945	>20.1	0.0	-4.263153508887978	16.646599415657818	o	>20.1	1.08	170.420820357143	20.1747992857143	5833.24	535.62	3.01	2.83	>20.1	-0.4477	19.3	180.1	01a59634o0691o
59635.40676155	>19.714985280594316	0.0	25.74683499436908	15.689477574693658	o	>19.714985280594316	1.39	170.420820357143	20.1747992857143	4623.19	10122.2	2.88	2.73	>19.714985280594316	-0.4607	19.36	180.8	01a59635o0440o
59635.40858285	>19.71789938593525	0.0	19.758624089560346	15.684680978310796	o	>19.71789938593525	1.36	170.420820357143	20.1747992857143	4603.93	10082.8	2.95	2.79	>19.71789938593525	-0.4557	19.35	182.1	01a59635o0444o
59635.41187455	>20.01	0.0	-0.2550123184449816	18.615899246483657	o	>20.01	0.96	170.420820357143	20.1747992857143	4664.93	10161.7	2.93	2.68	>20.01	-0.4757	19.15	180.9	01a59635o0451o
59635.44745205	>20.26	0.0	7.534219284104357	14.47363178262153	o	>20.26	1.57	170.420820357143	20.1747992857143	4687.56	10036.2	2.96	2.79	>20.26	-0.4557	19.4	181.0	01a59635o0526o
59636.40309995	>20.21	0.0	-7.372124809998725	15.283673386582723	o	>20.21	1.06	170.420820357143	20.1747992857143	4625.58	10123.8	2.79	2.65	>20.21	-0.4647	19.4	180.4	01a59636o0426o
59636.40583345	>19.800751076106433	0.0	17.9988088570616	14.515168433114194	o	>19.800751076106433	1.18	170.420820357143	20.1747992857143	4606.45	10084.5	2.91	2.76	>19.800751076106433	-0.4537	19.33	181.3	01a59636o0432o
59636.41102535	>20.12	0.0	-12.229298120040028	16.932874320055422	o	>20.12	1.19	170.420820357143	20.1747992857143	4666.5	10161.2	2.81	2.57	>20.12	-0.4857	19.2	180.9	01a59636o0442o
59636.41701485	>20.3	0.0	-5.439129541135576	14.25427052159668	o	>20.3	1.02	170.420820357143	20.1747992857143	4684.88	10042.0	2.75	2.56	>20.3	-0.4777	19.37	181.7	01a59636o0455o
59638.41614265	>20.25	0.0	1.5394042345324073	14.816765757374421	o	>20.25	1.2	170.420820357143	20.1747992857143	4633.02	10123.5	2.7	2.55	>20.25	-0.4707	19.27	181.2	01a59638o0461o
59638.41805805	>20.17	0.0	6.97816974844061	16.03093050317437	o	>20.17	1.17	170.420820357143	20.1747992857143	4613.82	10085.9	2.77	2.62	>20.17	-0.4717	19.29	181.9	01a59638o0465o
59638.42161935	>20.21	0.0	1.053811934540559	15.455908373261535	o	>20.21	1.08	170.420820357143	20.1747992857143	4673.16	10162.8	2.77	2.6	>20.21	-0.4747	19.31	180.1	01a59638o0472o
59638.43304745	>20.23	0.0	-9.307023525848459	15.213403840329212	o	>20.23	1.17	170.420820357143	20.1747992857143	4689.9	10043.2	2.78	2.64	>20.23	-0.4747	19.33	181.4	01a59638o0497o
59639.48946775	>20.29	0.0	-7.172448843706263	14.344897687412526	o	>20.29	1.27	170.420820357143	20.1747992857143	5883.73	459.74	2.78	2.64	>20.29	-0.4767	19.44	179.8	01a59639o0476o
59639.49495255	>20.27	0.0	9.222899264175068	14.572180837396608	o	>20.27	1.06	170.420820357143	20.1747992857143	5902.98	497.63	2.83	2.69	>20.27	-0.4697	19.43	181.5	01a59639o0488o
59639.52649635	>20.2	0.0	-11.767215353896255	15.511329330135968	o	>20.2	1.22	170.420820357143	20.1747992857143	5853.67	423.24	2.91	2.71	>20.2	-0.4687	19.18	180.7	01a59639o0554o
59639.53968665	>20.43	0.0	-17.515314300939576	12.589132153800321	o	>20.43	1.53	170.420820357143	20.1747992857143	5840.41	541.24	2.81	2.66	>20.43	-0.4737	19.44	180.1	01a59639o0582o
59640.47109965	>19.871842531353263	0.0	14.676842529085386	13.576079339403984	o	>19.871842531353263	1.02	170.420820357143	20.1747992857143	4207.69	4479.71	2.82	2.68	>19.871842531353263	-0.4687	19.48	180.7	01a59640o0541o
59640.47391855	>20.39	0.0	-1.7962503899500004	13.112627846635002	o	>20.39	1.25	170.420820357143	20.1747992857143	4229.54	4518.58	2.79	2.64	>20.39	-0.4737	19.52	181.0	01a59640o0547o
59640.48928425	>20.49	0.0	-9.474373504661767	12.012152121981883	o	>20.49	1.48	170.420820357143	20.1747992857143	4174.81	4443.16	2.7	2.56	>20.49	-0.4777	19.54	180.6	01a59640o0579o
59640.49568985	>20.36	0.0	-23.566226861481592	13.414621444227983	o	>20.36	1.14	170.420820357143	20.1747992857143	4160.74	4559.43	2.81	2.66	>20.36	-0.4697	19.5	180.0	01a59640o0593o
59642.36178855	>20.09	0.0	-6.474482282552698	17.32876140330281	o	>20.09	1.19	170.420820357143	20.1747992857143	6320.63	6123.3	2.93	2.59	>20.09	-0.4797	19.2	181.0	01a59642o0331o
59642.39737085	>20.21	0.0	-28.958178773126107	15.431661056731674	o	>20.21	1.04	170.420820357143	20.1747992857143	6303.79	6074.41	2.93	2.62	>20.21	-0.4737	19.3	180.7	01a59642o0405o
59642.40019255	>20.2	0.0	5.813004757360922	15.36294114445387	o	>20.2	1.31	170.420820357143	20.1747992857143	6362.9	6151.2	3.0	2.73	>20.2	-0.4587	19.24	181.2	01a59642o0411o
59642.40660515	>20.27	0.0	-1.8417239785664499	14.733791828531599	o	>20.27	1.31	170.420820357143	20.1747992857143	6380.47	6037.43	2.86	2.59	>20.27	-0.4817	19.35	181.4	01a59642o0425o
59643.36823595	>20.27	0.0	-18.47233168518293	14.499787236756493	o	>20.27	1.13	170.420820357143	20.1747992857143	6320.9	6118.38	2.94	2.75	>20.27	-0.4657	19.39	181.6	01a59643o0351o
59643.40173595	>20.46	0.0	-10.43279656517745	12.345475935459982	o	>20.46	1.03	170.420820357143	20.1747992857143	6303.82	6071.32	2.74	2.55	>20.46	-0.4807	19.51	180.8	01a59643o0422o
59643.40699285	>20.37	0.0	-5.019710036028896	13.199978242890799	o	>20.37	1.01	170.420820357143	20.1747992857143	6362.73	6146.27	2.85	2.67	>20.37	-0.4687	19.47	182.2	01a59643o0433o
59643.41109175	>20.36	0.0	-8.563700298957158	13.483272811124039	o	>20.36	1.52	170.420820357143	20.1747992857143	6380.53	6029.15	2.82	2.63	>20.36	-0.4747	19.47	181.3	01a59643o0442o
59644.36530455	>20.24	0.0	10.803720534083206	15.231474851330423	o	>20.24	0.98	170.420820357143	20.1747992857143	6321.95	6117.05	2.78	2.56	>20.24	-0.4857	19.36	180.8	01a59644o0342o
59644.39780985	>20.23	0.0	9.172789787625472	14.60158374356708	o	>20.23	1.31	170.420820357143	20.1747992857143	6305.22	6072.99	2.92	2.7	>20.23	-0.4387	19.35	181.5	01a59644o0411o
59644.40244415	>19.714524263175228	0.0	25.34228687561703	15.736742656633158	o	>19.714524263175228	1.1	170.420820357143	20.1747992857143	6363.81	6146.49	2.98	2.82	>19.714524263175228	-0.4637	19.31	180.5	01a59644o0421o
59644.40611645	>20.32	0.0	-27.454471368093106	14.003622979698495	o	>20.32	1.24	170.420820357143	20.1747992857143	6381.14	6029.27	2.83	2.66	>20.32	-0.4747	19.4	181.3	01a59644o0429o
59646.54156945	>19.53	0.0	27.52834519905351	27.905445818218627	o	>19.53	1.04	170.420820357143	20.1747992857143	4234.01	4481.46	3.22	3.03	>19.53	-0.4337	18.66	181.0	01a59646o0581o
59646.55087115	>19.86	0.0	-4.458875472535925	21.179658494545645	o	>19.86	1.28	170.420820357143	20.1747992857143	4255.84	4520.73	2.92	2.7	>19.86	-0.4707	18.9	179.8	01a59646o0601o
59646.55644145	>19.49	0.0	-47.7161150291953	29.96128152995984	o	>19.49	1.29	170.420820357143	20.1747992857143	4197.27	4444.95	2.94	2.71	>19.49	-0.4707	18.57	181.6	01a59646o0613o
59646.56421605	>19.76	0.0	-17.84034555447473	23.503947317800044	o	>19.76	0.89	170.420820357143	20.1747992857143	4181.71	4562.57	2.79	2.59	>19.76	-0.4837	18.87	181.6	01a59646o0629o
59647.35948695	>19.608800987702157	0.0	29.13459294617706	17.368699640990172	o	>19.608800987702157	1.15	170.420820357143	20.1747992857143	6322.1	6117.44	2.88	2.57	>19.608800987702157	-0.4887	19.21	180.3	01a59647o0270o
59647.36268525	>20.15	0.0	-5.76530173748189	16.551995310835103	o	>20.15	1.17	170.420820357143	20.1747992857143	6302.63	6079.01	2.87	2.58	>20.15	-0.4857	19.22	181.9	01a59647o0277o
59647.36542255	>20.02	0.0	-0.21735140285884885	18.040166437284455	o	>20.02	1.24	170.420820357143	20.1747992857143	6362.06	6155.21	3.12	2.82	>20.02	-0.4547	19.11	181.7	01a59647o0283o
59647.37097215	>20.01	0.0	-25.412402084922313	18.6917668227941	o	>20.01	1.34	170.420820357143	20.1747992857143	6380.98	6036.95	2.87	2.58	>20.01	-0.4797	19.06	181.5	01a59647o0295o
59648.32861675	>19.70680462714553	0.0	35.09757826797891	15.901351786716976	o	>19.70680462714553	0.86	170.420820357143	20.1747992857143	2252.46	2575.64	2.49	2.22	>19.70680462714553	-0.4257	19.19	181.1	02a59648o0213o
59648.33182855	>20.28	0.0	-3.8942893189380756	14.019441548177069	o	>20.28	1.15	170.420820357143	20.1747992857143	2279.1	2615.92	2.19	1.93	>20.28	-0.4437	19.34	181.6	02a59648o0220o
59648.33505125	>20.22	0.0	10.852017098739955	14.879569836416639	o	>20.22	1.24	170.420820357143	20.1747992857143	2220.04	2538.1	2.2	1.93	>20.22	-0.4487	19.35	181.1	02a59648o0227o
59648.34286535	>20.19	0.0	9.896134374282079	15.356070580782536	o	>20.19	1.17	170.420820357143	20.1747992857143	2199.56	2654.97	2.22	1.95	>20.19	-0.4467	19.35	180.4	02a59648o0244o
59649.38946885	>20.25	0.0	-9.703645446471862	14.55546816970779	o	>20.25	1.24	170.420820357143	20.1747992857143	2263.64	2577.59	2.21	1.92	>20.25	-0.4497	19.42	180.4	02a59649o0312o
59649.39227725	>20.29	0.0	-37.046415724569	14.020643489606115	o	>20.29	1.24	170.420820357143	20.1747992857143	2282.15	2618.34	2.24	1.96	>20.29	-0.4497	19.44	181.6	02a59649o0318o
59649.39596265	>20.32	0.0	-7.541664203716447	13.597849094579654	o	>20.32	1.3	170.420820357143	20.1747992857143	2224.02	2538.06	2.26	1.96	>20.32	-0.4437	19.43	179.8	02a59649o0326o
59649.40599565	>20.31	0.0	0.824823986109144	13.786343767824263	o	>20.31	1.33	170.420820357143	20.1747992857143	2210.62	2654.92	2.26	2.01	>20.31	-0.4497	19.41	178.9	02a59649o0347o
59650.38342405	>20.1	0.0	-39.67015168450041	17.225197441954126	o	>20.1	1.18	170.420820357143	20.1747992857143	2467.05	6386.76	2.74	2.58	>20.1	-0.4797	19.18	182.8	01a59650o0360o
59650.38524655	>20.07	0.0	6.8951485753814685	17.50306946058373	o	>20.07	1.52	170.420820357143	20.1747992857143	2447.57	6347.31	2.77	2.61	>20.07	-0.4737	19.16	181.1	01a59650o0364o
59650.39440955	>20.08	0.0	-6.333076676080528	17.189779549361432	o	>20.08	1.33	170.420820357143	20.1747992857143	2506.51	6421.89	2.81	2.66	>20.08	-0.4637	19.15	181.8	01a59650o0384o
59650.41683005	>20.16	0.0	8.966661128196705	16.208964347124812	o	>20.16	1.2	170.420820357143	20.1747992857143	2524.09	6298.63	2.72	2.59	>20.16	-0.4767	19.23	182.2	01a59650o0431o
59651.16591815	>19.275961321064738	0.0	40.25097495975004	23.619495722908873	o	>19.275961321064738	1.22	170.420820357143	20.1747992857143	8246.23	6063.29	2.35	1.93	>19.275961321064738	-0.4057	18.72	181.6	04a59651o0273o
59651.16862115	>19.73	0.0	-29.786865406038423	22.643408996445494	o	>19.73	1.38	170.420820357143	20.1747992857143	8226.85	6024.34	2.31	1.89	>19.73	-0.4097	18.76	185.4	04a59651o0279o
59651.17177505	>19.69	0.0	7.161437329616214	23.511133874589074	o	>19.69	1.04	170.420820357143	20.1747992857143	8286.12	6101.47	2.31	1.9	>19.69	-0.4087	18.76	178.5	04a59651o0286o
59651.19184005	>19.321778806038385	0.0	23.648961989676245	22.69756696710306	o	>19.321778806038385	1.28	170.420820357143	20.1747992857143	2188.85	4619.73	2.24	1.96	>19.321778806038385	-0.4147	18.85	179.0	04a59651o0330o
