###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58957.336672  22.287  2.346     4   10 o  0   0.92 170.42082  20.17479  6159.92  4362.89 2.04 1.79  -7.3 -0.402 19.69 20.90 01a58957o0236o
58957.344425 -20.964  0.689   -15   10 o  0   0.95 170.42082  20.17479  6103.71  4284.15 2.12 1.88  -4.9 -0.395 19.59 20.82 01a58957o0251o
58957.357490  21.261  1.084    11   12 o  0   1.11 170.42082  20.17479  6088.78  4400.28 2.27 2.08  -0.3 -0.385 19.37 20.71 01a58957o0276o
58959.338528  24.241 14.333     1   10 c  0   0.99 170.42082  20.17479  2453.15  6345.48 2.41 2.34  28.8 -0.396 19.74 21.46 02a58959o0232c
58959.349216  20.694  0.582    19   11 c  0   1.20 170.42082  20.17479  2429.05  6303.17 2.49 2.29  33.7 -0.400 19.68 21.53 02a58959o0252c
58959.354337  21.334  0.921    11   10 c  0   1.26 170.42082  20.17479  2486.85  6379.24 2.42 2.27  41.3 -0.398 19.68 21.45 02a58959o0262c
58959.357418  20.747  0.523    18   10 c  0   1.27 170.42082  20.17479  2509.18  6268.17 2.44 2.31  34.4 -0.398 19.70 21.44 02a58959o0268c
58961.369152 -20.369  0.480   -26   12 o  0   1.11 170.42082  20.17479   187.38   704.88 2.06 1.92  19.0 -0.470 19.62 20.88 01a58961o0297o
58961.373157  20.622  0.705    20   14 o  0   1.10 170.42082  20.17479   208.03   745.17 2.07 1.91  13.8 -0.473 19.60 20.88 01a58961o0305o
58961.386527 -20.720  0.729   -19   14 o  0   1.18 170.42082  20.17479 10188.16   640.83 2.31 2.04 -31.8 -0.387 19.64 20.76 01a58961o0333o
58961.389944 -20.806  0.732   -17   13 o  0   1.48 170.42082  20.17479   151.15   664.05 2.02 1.92  43.2 -0.482 19.60 20.79 01a58961o0339o
58961.390406  20.791  0.652    18   11 o  0   1.88 170.42082  20.17479 10206.71   680.49 2.52 2.21 -45.7 -0.385 19.52 20.76 01a58961o0340o
58961.403449 -20.322  0.415   -27   11 o  0   1.46 170.42082  20.17479   135.56   780.85 2.03 1.93  60.7 -0.487 19.59 20.77 01a58961o0366o
58961.403910 -20.325  0.459   -27   12 o  0   1.84 170.42082  20.17479 10150.49   604.29 2.43 2.16 -40.2 -0.383 19.53 20.73 01a58961o0367o
58961.414923 -22.288  2.925    -4   13 o  0   1.10 170.42082  20.17479 10132.95   724.47 2.36 2.09 -35.7 -0.387 19.55 20.73 01a58961o0389o
58963.357821  16.240  1.102  1159 1277 c  0   1.15 170.42082  20.17479  1313.58  1789.39 2.83 2.68 -73.3 -0.400 15.22 16.69 02a58963o0289c
58965.313547  21.480  1.440     9   13 o  0   1.31 170.42082  20.17479 10176.23   646.36 2.55 2.24 -43.4 -0.375 19.48 20.57 01a58965o0160o
58965.317699 -20.964  0.881   -15   13 o  0   1.29 170.42082  20.17479 10196.65   683.81 2.42 2.06 -33.4 -0.394 19.52 20.59 01a58965o0169o
58965.318160 -21.512  1.216    -9   11 o  0   1.51 170.42082  20.17479   178.57   710.01 1.99 1.82  -4.1 -0.479 19.54 20.59 01a58965o0170o
58965.331817 -21.063  0.927   -14   13 o  0   1.78 170.42082  20.17479 10143.08   605.33 2.35 2.09 -35.7 -0.395 19.59 20.70 01a58965o0198o
58965.332284 -20.596  0.605   -21   13 o  0   1.41 170.42082  20.17479   203.09   748.61 2.04 1.86   1.3 -0.486 19.61 20.72 01a58965o0199o
58965.346551 -21.875  1.963    -6   13 o  0   1.62 170.42082  20.17479 10124.66   722.72 2.45 2.22 -19.1 -0.374 19.50 20.64 01a58965o0228o
58965.347473 -21.223  1.339   -12   16 o  0   0.84 170.42082  20.17479   146.73   667.43 2.17 2.06  13.3 -0.470 19.50 20.66 01a58965o0230o
58965.351078  21.087  1.008    13   13 o  0   1.24 170.42082  20.17479   129.09   785.63 2.13 1.98  15.5 -0.459 19.51 20.66 01a58965o0237o
58967.325475 -21.966  2.172    -6   13 o  0   1.43 170.42082  20.17479  1321.80  1786.40 2.15 1.92 -58.0 -0.469 19.61 20.75 02a58967o0212o
58967.328721 -21.964  1.897    -6   11 o  0   1.69 170.42082  20.17479  1303.62  1749.73 2.08 1.98 -71.1 -0.465 19.61 20.78 02a58967o0219o
58967.334221 -20.958  0.853   -15   13 o  0   1.25 170.42082  20.17479  1363.57  1830.03 2.20 1.95 -55.3 -0.454 19.56 20.75 02a58967o0231o
58967.349551 -21.443  1.235   -10   12 o  0   1.72 170.42082  20.17479  1380.74  1711.64 2.01 1.84 -53.9 -0.482 19.65 20.77 02a58967o0263o
58969.319453 -20.891  0.765   -16   12 o  0   1.36 170.42082  20.17479 10287.04  4543.03 2.23 1.91   3.4 -0.405 19.52 20.52 01a58969o0204o
58969.320835 -21.525  0.853    -9    8 o  0   3.22 170.42082  20.17479   338.68  4614.61 2.01 1.73 -10.8 -0.403 19.56 20.59 01a58969o0207o
58969.322676  22.162  2.473     5   12 o  0   0.95 170.42082  20.17479 10308.40  4582.03 2.17 1.90   4.5 -0.406 19.55 20.54 01a58969o0211o
58969.326008 -21.107  0.933   -13   12 o  0   0.96 170.42082  20.17479   360.23  4652.33 1.96 1.69  -9.9 -0.402 19.51 20.60 01a58969o0218o
58969.327855  21.350  1.260    10   13 o  0   1.06 170.42082  20.17479 10250.91  4505.28 2.13 1.83   0.1 -0.402 19.53 20.54 01a58969o0222o
58969.328784  21.729  1.333     7   10 o  0   1.32 170.42082  20.17479   302.15  4574.99 1.89 1.70  -3.8 -0.410 19.59 20.62 01a58969o0224o
58969.338389 -23.300  9.444    -2   16 o  0   0.82 170.42082  20.17479 10232.36  4621.36 2.28 1.84   8.4 -0.406 19.40 20.70 01a58969o0244o
58969.348432 -20.925  0.701   -16   11 o  0   1.42 170.42082  20.17479   287.16  4688.27 1.96 1.76  -1.5 -0.413 19.51 20.64 01a58969o0265o
58975.301669  21.151  2.101    13   26 o  0   1.65 170.42082  20.17479   286.17  7921.29 2.28 1.79 -52.3 -0.414 18.83 19.20 02a58975o0158o
58975.304893 -21.369  2.520   -10   26 o  0   0.80 170.42082  20.17479   267.25  7881.23 2.44 1.77 -55.0 -0.432 18.81 19.20 02a58975o0165o
58975.311906  20.998  2.324    14   34 o  0   0.80 170.42082  20.17479   324.77  7960.65 2.17 1.68 -50.1 -0.461 18.86 19.19 02a58975o0180o
58975.317130 -20.031  1.011   -35   36 o  0   1.08 170.42082  20.17479 10250.53  7942.97 2.69 2.03 -56.8 -0.437 18.82 19.13 02a58975o0191o
58975.320798 -21.474  2.562    -9   24 o  0   1.59 170.42082  20.17479 10231.06  7904.65 2.60 2.06 -57.8 -0.421 18.84 19.14 02a58975o0199o
58975.321713  22.204  3.431     5   16 o  0   2.24 170.42082  20.17479   345.74  7842.08 2.22 1.73 -53.1 -0.437 18.85 19.18 02a58975o0201o
58975.325998 -19.776  0.789   -45   35 o  0   1.10 170.42082  20.17479 10290.52  7984.36 2.66 2.10 -54.4 -0.406 18.76 19.15 02a58975o0210o
58975.335933 -19.672  0.590   -49   29 o  0   1.04 170.42082  20.17479 10310.13  7868.76 2.74 2.08 -54.0 -0.422 18.72 19.14 02a58975o0231o
58977.398550  20.697  0.840    19   16 o  0   1.31 170.42082  20.17479  5275.65  7033.43 1.86 1.61 -80.3 -0.451 19.06 19.20 01a58977o0168o
58977.403183  22.144  3.592     5   18 o  0   0.71 170.42082  20.17479  5294.84  7072.10 1.83 1.63 -81.0 -0.447 19.03 19.18 01a58977o0178o
58977.411484  24.829 45.167     0   19 o  0   1.17 170.42082  20.17479  5235.80  6996.50 1.82 1.64 -75.9 -0.446 18.99 19.11 01a58977o0196o
58977.421703 -22.171  4.435    -5   22 o  0   1.06 170.42082  20.17479  5216.03  7114.85 1.99 1.68 -81.0 -0.443 18.92 19.04 01a58977o0218o
58979.370113  20.176  0.399    31   12 o  0   2.14 170.42082  20.17479  5249.01  1581.95 1.90 1.84 -58.8 -0.457 19.29 19.91 02a58979o0188o
58979.373328 -20.442  0.623   -24   15 o  0   1.30 170.42082  20.17479  5230.50  1543.60 1.93 1.78 -51.9 -0.455 19.27 19.89 02a58979o0195o
58979.379317 -20.815  0.796   -17   14 o  0   2.05 170.42082  20.17479  5290.90  1622.02 1.99 1.85 -48.2 -0.445 19.21 19.85 02a58979o0208o
58979.391275  20.910  1.000    16   16 o  0   1.61 170.42082  20.17479  5312.23  1503.60 2.02 1.82 -47.4 -0.456 19.19 19.77 02a58979o0234o
58981.323223 -23.314  5.833    -2   10 o  0   1.28 170.42082  20.17479  5266.07  7030.82 1.83 1.75 -33.9 -0.420 19.74 20.94 01a58981o0104o
58981.327375  22.126  2.235     5   12 o  0   0.99 170.42082  20.17479  5286.28  7068.92 1.86 1.79 -18.6 -0.419 19.70 20.91 01a58981o0113o
58981.332994  21.396  1.010    10   10 o  0   1.46 170.42082  20.17479  5228.39  6992.57 2.16 2.09 -62.1 -0.407 19.55 20.85 01a58981o0125o
58981.349580 -21.816  1.461    -7   10 o  0   1.73 170.42082  20.17479  5210.77  7110.52 1.88 1.79 -65.9 -0.430 19.71 20.90 01a58981o0160o
58983.289914  20.983  0.669    15   10 c  0   1.34 170.42082  20.17479  5255.22  1587.93 2.38 2.16 -57.0 -0.413 19.78 21.63 02a58983o0105c
58983.293752  21.553  1.027     9    9 c  0   1.77 170.42082  20.17479  5236.00  1544.40 2.41 2.19 -59.1 -0.406 19.78 21.63 02a58983o0113c
58983.301098  22.014  1.820     6   10 c  0   1.68 170.42082  20.17479  5295.39  1621.17 2.44 2.14 -54.9 -0.405 19.76 21.62 02a58983o0129c
58983.315766  21.120  0.800    13   10 c  0   2.13 170.42082  20.17479  5316.52  1507.20 2.49 2.14 -50.2 -0.412 19.77 21.59 02a58983o0160c
58985.317590 -20.003  0.548   -36   20 o  0   1.08 170.42082  20.17479  8577.31 10505.46 2.36 2.19  82.4 -0.398 19.48 20.68 01a58985o0173o
58985.328203 -20.134  0.516   -32   17 o  0   1.64 170.42082  20.17479  8537.65 10467.75 2.37 2.23  85.6 -0.403 19.41 20.66 01a58985o0196o
58985.332348  22.125  2.667     5   14 o  0   1.36 170.42082  20.17479  7878.61   302.87 2.71 2.50 -37.6 -0.362 19.35 20.68 01a58985o0205o
58985.335116 -21.423  1.398   -10   14 o  0   1.27 170.42082  20.17479  7898.09   341.91 2.27 2.11 -50.4 -0.396 19.55 20.69 01a58985o0211o
58985.353597  23.733 11.000     1   13 o  0   1.27 170.42082  20.17479  7843.29   267.85 2.42 2.22 -57.9 -0.373 19.47 20.70 01a58985o0250o
58985.371621 -19.548  0.268   -55   15 o  0   0.93 170.42082  20.17479  7825.61   389.07 2.54 2.40 -61.7 -0.394 19.33 20.68 01a58985o0288o
58987.339191  21.533  1.328     9   12 c  0   1.07 170.42082  20.17479  4460.86  8170.15 2.54 2.47  32.4 -0.396 19.68 21.50 02a58987o0229c
58987.342408  22.452  3.000     4   11 c  0   0.86 170.42082  20.17479  4442.79  8131.03 2.54 2.51  45.8 -0.395 19.63 21.50 02a58987o0236c
58987.347922  20.916  0.750    16   12 c  0   1.32 170.42082  20.17479  4499.26  8209.10 2.63 2.58  48.9 -0.394 19.63 21.48 02a58987o0248c
58987.359875 -22.835  4.158    -3   11 c  0   1.27 170.42082  20.17479  4520.44  8092.89 2.51 2.48  30.4 -0.403 19.65 21.44 02a58987o0274c
58989.274615  24.028 11.600     1   10 o  0   1.76 170.42082  20.17479  7867.76   305.85 2.20 1.87 -19.3 -0.386 19.73 20.85 01a58989o0095o
58989.276929 -21.344  1.843   -10   19 o  0   0.91 170.42082  20.17479  8570.33 10509.82 1.99 1.71  29.9 -0.411 19.70 20.88 01a58989o0100o
58989.277389 -23.063  5.708    -2   12 o  0   1.17 170.42082  20.17479  7888.49   345.63 2.15 1.91 -11.3 -0.397 19.71 20.85 01a58989o0101o
58989.284386 -20.604  0.555   -21   12 o  0   1.04 170.42082  20.17479  7831.02   266.60 2.16 1.87 -20.3 -0.391 19.71 20.87 01a58989o0115o
58989.288079 -24.332 18.556    -1   12 o  0   1.59 170.42082  20.17479  8531.24 10469.68 1.95 1.71  34.3 -0.412 19.73 20.91 01a58989o0123o
58989.294545  23.547  7.533     1   10 o  0   1.44 170.42082  20.17479  7814.34   384.43 2.15 1.96 -27.0 -0.395 19.68 20.91 01a58989o0137o
58991.298219  20.011  0.304    36   11 c  0   1.16 170.42082  20.17479  4469.62  8173.25 2.66 2.48  47.0 -0.393 19.70 21.56 02a58991o0088c
58991.311644 -21.783  1.560    -7   11 c  0   1.16 170.42082  20.17479  4450.58  8133.60 2.54 2.51  26.4 -0.400 19.68 21.55 02a58991o0117c
58991.316336  23.607  8.375     1   11 c  0   1.25 170.42082  20.17479  4507.49  8212.94 2.78 2.64 -53.7 -0.406 19.60 21.54 02a58991o0127c
58993.328784  26.732 124.000     0    9 o  0   1.16 170.42082  20.17479  3098.60  8591.43 1.92 1.74 -15.7 -0.396 19.71 21.00 01a58993o0145o
58993.332129 -22.629  2.867    -3    9 o  0   1.63 170.42082  20.17479  3118.16  8631.23 1.89 1.71 -16.3 -0.396 19.72 20.98 01a58993o0152o
58993.338598 -20.461  0.480   -24   11 o  0   1.06 170.42082  20.17479  3060.43  8555.24 2.14 2.02 -26.4 -0.380 19.53 20.93 01a58993o0166o
58993.351536  21.038  0.710    14   10 o  0   0.97 170.42082  20.17479  3042.21  8670.85 1.85 1.68 -19.3 -0.406 19.70 20.93 01a58993o0194o
58995.335458  20.817  0.512    17    9 c  0   2.23 170.42082  20.17479  9528.08  3852.66 2.59 2.40 -50.9 -0.405 19.68 21.45 02a58995o0210c
58995.339178 -21.341  0.958   -11   10 c  0   1.58 170.42082  20.17479  9508.36  3813.26 2.66 2.47 -48.4 -0.403 19.64 21.45 02a58995o0218c
58995.347023  21.610  1.509     8   12 c  0   1.11 170.42082  20.17479  9567.96  3892.07 2.67 2.44 -50.3 -0.398 19.67 21.43 02a58995o0235c
58995.357263 -22.992  5.375    -2   12 c  0   1.12 170.42082  20.17479  9588.99  3775.20 2.60 2.46 -43.1 -0.401 19.64 21.37 02a58995o0257c
58997.267794 -21.281  1.310   -11   15 o  0   0.83 170.42082  20.17479  3086.75  8592.32 2.14 2.03  -2.3 -0.398 19.36 20.38 01a58997o0073o
58997.271016  19.749  0.393    46   18 o  0   0.75 170.42082  20.17479  3106.92  8630.84 2.52 2.40  -1.7 -0.392 19.20 20.37 01a58997o0080o
58997.276539 -23.007  6.714    -2   15 o  0   0.94 170.42082  20.17479  3047.49  8553.07 2.25 2.08  -8.5 -0.390 19.24 20.26 01a58997o0092o
58997.286961 -20.886  0.840   -16   14 o  0   1.13 170.42082  20.17479  3029.68  8669.41 1.93 1.75 -10.2 -0.399 19.36 20.23 01a58997o0113o
59001.330808 -19.812  0.433   -43   19 o  0   0.84 170.42082  20.17479  7990.83  2260.93 2.42 1.96 -15.4 -0.344 18.90 19.25 01a59001o0137o
59001.335903 -21.674  2.709    -8   21 o  0   0.92 170.42082  20.17479  8008.95  2300.70 2.30 1.98 -23.2 -0.352 18.91 19.23 01a59001o0148o
59001.344225 -22.988  8.192    -2   19 o  0   1.25 170.42082  20.17479  7950.10  2226.12 2.12 1.90 -27.2 -0.373 18.98 19.20 01a59001o0166o
59001.347922  21.298  1.876    11   21 o  0   1.07 170.42082  20.17479  7932.61  2343.29 2.19 1.89 -17.5 -0.357 18.96 19.19 01a59001o0174o
59003.323701 -20.807  1.189   -17   20 o  0   1.38 170.42082  20.17479  1394.56  3725.20 2.39 2.28  39.0 -0.441 18.73 19.31 02a59003o0184o
59003.326910 -20.291  0.761   -28   21 o  0   1.05 170.42082  20.17479  1377.23  3686.78 2.26 2.12 -52.0 -0.450 18.76 19.30 02a59003o0191o
59003.332441 -21.059  1.379   -14   19 o  0   1.90 170.42082  20.17479  1434.68  3764.37 2.20 2.14  32.7 -0.445 18.76 19.28 02a59003o0203o
59003.343031 -26.075 173.000    -0   23 o  0   1.09 170.42082  20.17479  1457.12  3645.51 2.37 2.25 -49.9 -0.450 18.67 19.21 02a59003o0226o
59005.253148  23.215 10.500     2   20 o  0   1.28 170.42082  20.17479  7976.15  2258.48 2.19 1.87 -11.0 -0.366 18.88 19.66 01a59005o0040o
59005.255950 -21.583  2.759    -8   23 o  0   0.61 170.42082  20.17479  7996.17  2296.91 2.17 1.88 -14.3 -0.371 18.84 19.59 01a59005o0046o
59005.261889  22.673  5.139     3   16 o  0   1.32 170.42082  20.17479  7938.28  2219.02 2.11 1.86 -11.9 -0.374 18.98 19.22 01a59005o0058o
59005.282198 -20.407  0.677   -25   17 o  0   1.14 170.42082  20.17479  7922.53  2337.48 2.10 1.85 -17.9 -0.374 19.04 19.32 01a59005o0101o
59007.253012 -20.554  0.746   -22   16 o  0   1.60 170.42082  20.17479  1404.81  3732.37 2.28 2.02  43.0 -0.447 19.08 19.76 02a59007o0034o
59007.256694  20.996  1.223    14   18 o  0   0.84 170.42082  20.17479  1384.82  3693.71 2.36 2.03  41.3 -0.449 19.34 20.40 02a59007o0042o
59007.262198 -20.415  0.515   -25   13 o  0   1.14 170.42082  20.17479  1443.74  3771.61 2.24 1.98  43.3 -0.447 19.41 20.56 02a59007o0054o
59007.273223 -21.322  1.337   -11   14 o  0   0.94 170.42082  20.17479  1463.91  3653.03 2.31 2.13  44.9 -0.437 19.33 20.41 02a59007o0078o
59008.281220 -22.680  4.188    -3   13 c  0   1.67 170.42082  20.17479  1404.22  3730.52 2.58 2.32 -56.7 -0.418 19.16 20.75 02a59008o0090c
59008.299531 -21.851  2.000    -7   13 c  0   0.92 170.42082  20.17479  1380.82  3690.17 2.44 2.27 -58.3 -0.428 19.43 21.07 02a59008o0128c
59008.303968  21.481  1.197     9   11 c  0   1.89 170.42082  20.17479  1438.09  3764.06 2.49 2.37 -66.7 -0.422 19.44 21.05 02a59008o0137c
59008.309088  20.917  1.031    16   16 c  0   0.94 170.42082  20.17479  1457.75  3645.91 2.49 2.34 -66.9 -0.418 19.23 20.67 02a59008o0147c
59009.280119  19.399  0.882    63   56 o  0   1.49 170.42082  20.17479  2989.58  6647.67 2.21 1.93 -15.8 -0.390 17.02 18.26 01a59009o0097o
59009.287059  22.397  8.235     4   33 o  0   1.35 170.42082  20.17479  3008.84  6687.54 2.49 2.11 -10.3 -0.343 18.47 19.84 01a59009o0112o
59009.297668  17.375  0.362   407  148 o  0   1.80 170.42082  20.17479  2949.07  6609.55 2.18 1.96 -20.1 -0.411 16.15 17.56 01a59009o0135o
59009.301368  18.051  1.162   218  254 o  0   1.11 170.42082  20.17479  2931.51  6725.98 2.52 2.17 -10.5 -0.382 16.37 17.82 01a59009o0143o
59013.289154 -22.781  3.784    -3   11 o  0   1.13 170.42082  20.17479  2993.84  6651.04 1.93 1.74 -15.7 -0.412 19.71 20.97 01a59013o0111o
59013.292866 -22.105  1.871    -5   10 o  0   1.31 170.42082  20.17479  3014.40  6689.54 1.90 1.74 -16.6 -0.417 19.71 20.93 01a59013o0119o
59013.300324  21.176  0.791    12   10 o  0   1.53 170.42082  20.17479  2955.33  6612.01 1.96 1.76 -13.5 -0.410 19.68 20.94 01a59013o0135o
59013.312388 -23.634  9.167    -1   12 o  0   0.82 170.42082  20.17479  2932.95  6728.62 1.79 1.71 -48.8 -0.434 19.74 20.89 01a59013o0161o
59017.282866 -20.527  0.681   -22   15 o  0   0.85 170.42082  20.17479  2130.04   626.53 2.19 2.08 -10.7 -0.410 19.41 20.50 01a59017o0102o
59017.293009 -20.657  0.489   -20   10 o  0   1.50 170.42082  20.17479  2150.81   666.35 1.99 1.77  -8.7 -0.408 19.61 20.60 01a59017o0124o
59017.298548  21.218  1.297    12   15 o  0   0.68 170.42082  20.17479  2092.33   587.28 2.01 1.80 -12.7 -0.411 19.53 20.54 01a59017o0136o
59017.309219 -20.442  0.450   -24   11 o  0   1.38 170.42082  20.17479  2073.99   704.93 2.07 1.84 -20.8 -0.400 19.51 20.56 01a59017o0159o
59019.286149 -19.380  0.878   -64   56 c  0   0.99 170.42082  20.17479  8250.06  6063.31 2.93 2.82  36.2 -0.377 17.86 19.37 02a59019o0095c
59019.289350  18.920  0.480    98   47 c  0   1.30 170.42082  20.17479  8232.22  6022.60 2.80 2.71  37.2 -0.371 18.08 19.61 02a59019o0102c
59019.296672  17.870  0.453   258  117 c  0   1.62 170.42082  20.17479  8290.15  6101.99 3.12 2.90  34.1 -0.398 17.03 18.55 02a59019o0118c
59019.306803  20.278  1.707    28   48 c  0   0.82 170.42082  20.17479  8310.71  5984.77 3.47 3.39  34.0 -0.347 18.05 19.81 02a59019o0140c
59021.256556 -19.845  0.291   -42   12 o  0   1.33 170.42082  20.17479  2127.37   624.71 2.19 1.80 -12.7 -0.383 19.31 20.21 01a59021o0036o
59021.259783  20.910  0.590    16    9 o  0   1.91 170.42082  20.17479  2148.10   664.33 2.05 1.75 -12.6 -0.401 19.46 20.48 01a59021o0043o
59021.268750  20.794  1.095    18   19 o  0   1.44 170.42082  20.17479  2089.04   584.82 2.02 1.75 -10.9 -0.413 18.89 19.94 01a59021o0062o
59023.252174 -23.303 14.846    -2   26 c  0   1.52 170.42082  20.17479  8254.94  6066.28 2.61 2.28 -61.1 -0.413 18.46 19.36 02a59023o0019c
59023.257249  24.798 36.667     0   16 c  0   1.51 170.42082  20.17479  8239.30  6024.85 2.63 2.50 -62.7 -0.396 19.15 20.33 02a59023o0030c
59023.262799  21.396  1.328    10   13 c  0   1.02 170.42082  20.17479  8299.06  6102.10 2.73 2.62 -64.3 -0.387 19.45 20.97 02a59023o0042c
59023.273796  22.511  3.192     4   12 c  0   1.25 170.42082  20.17479  8318.78  5985.07 2.55 2.40 -58.6 -0.408 19.65 21.26 02a59023o0066c
59033.259890 -20.788  1.233   -18   22 o  0   1.23 170.42082  20.17479  5963.04   427.65 2.87 2.23 -13.7 -0.377 18.80 19.31 01a59033o0047o
59033.263122 -20.051  0.784   -35   27 o  0   0.56 170.42082  20.17479  5982.20   467.41 2.76 2.10 -13.8 -0.385 18.87 19.32 01a59033o0054o
59033.269565 -20.500  0.957   -23   22 o  0   1.16 170.42082  20.17479  5925.36   389.72 2.77 2.15 -14.0 -0.376 18.84 19.30 01a59033o0068o
59033.279702 -21.490  2.772    -9   26 o  0   0.98 170.42082  20.17479  5904.93   510.12 2.61 2.00 -17.0 -0.388 18.86 19.22 01a59033o0090o
59035.254503  19.928  1.900    39   74 o  0   1.13 170.42082  20.17479  6391.82  8085.29 3.05 2.23  46.2 -0.402 18.30 18.50 02a59035o0024o
59035.257707  22.689 19.158     3   58 o  0   1.27 170.42082  20.17479  6372.12  8044.68 2.84 2.34  44.3 -0.411 18.42 18.73 02a59035o0031o
59035.288553  19.431  1.005    61   62 o  0   1.33 170.42082  20.17479  6428.59  8118.93 2.68 2.33  42.8 -0.424 18.41 18.67 02a59035o0049o
59035.294042 -19.405  0.947   -63   59 o  0   0.99 170.42082  20.17479  6447.10  8003.11 2.74 2.31  42.3 -0.421 18.36 18.62 02a59035o0061o
59041.256708  20.637  0.658    20   13 o  0   1.54 170.42082  20.17479  4222.39  4424.17 2.15 1.81  -7.2 -0.391 19.21 19.87 01a59041o0039o
59041.260852 -21.689  1.644    -8   13 o  0   1.24 170.42082  20.17479  4241.50  4463.45 2.17 1.84  -5.4 -0.385 19.45 20.33 01a59041o0048o
59041.267295 -21.392  1.169   -10   12 o  0   1.16 170.42082  20.17479  4182.21  4386.64 2.01 1.78  -9.4 -0.399 19.62 20.58 01a59041o0062o
59041.277982  21.783  1.603     7   11 o  0   1.16 170.42082  20.17479  4164.08  4503.16 2.24 1.87  -5.3 -0.381 19.47 20.54 01a59041o0085o
59043.274172  22.335  4.421     4   19 c  0   0.98 170.42082  20.17479  8313.67  8009.48 3.45 2.75  35.8 -0.353 19.17 20.85 02a59043o0007c
59043.277377 -20.327  0.623   -27   17 c  0   1.52 170.42082  20.17479  8293.42  7970.30 3.28 2.76  38.6 -0.350 19.13 20.80 02a59043o0014c
59043.284244 -20.280  0.563   -28   16 c  0   1.30 170.42082  20.17479  8350.44  8048.29 3.09 2.67  33.8 -0.366 19.27 20.85 02a59043o0029c
59043.294374  20.067  0.529    34   18 c  0   1.23 170.42082  20.17479  8367.41  7931.31 2.98 2.65  30.3 -0.376 19.21 20.78 02a59043o0051c
59045.271756  17.299  0.497   437  217 o  0   1.55 170.42082  20.17479  4160.03  4503.62 2.50 2.19 -12.9 -0.368 16.03 17.16 01a59045o0074o
59049.248886  22.986 30.000     2   70 o  0   1.00 170.42082  20.17479  8078.91  4201.19 2.74 2.29  -0.6 -0.323 17.35 17.65 01a59049o0022o
59049.252116 -20.247  0.682   -29   20 o  0   1.53 170.42082  20.17479  8096.55  4240.09 2.77 2.35  -1.3 -0.325 18.74 19.43 01a59049o0029o
59049.258573  20.628  6.158    20  125 o  0   0.96 170.42082  20.17479  8035.24  4165.15 2.81 2.50  -1.0 -0.330 16.77 17.78 01a59049o0043o
59049.268701  18.635  0.841   128  107 o  0   1.26 170.42082  20.17479  8012.91  4284.04 3.27 2.93  -3.1 -0.327 17.24 18.52 01a59049o0065o
59157.613033 -20.683  0.907   -19   18 o  0   1.10 170.42082  20.17479  4406.00  6228.91 2.24 1.92  -2.0 -0.434 18.95 19.40 01a59157o0814o
59157.630568  20.251  0.507    29   15 o  0   0.93 170.42082  20.17479  4390.27  6190.64 2.01 1.80  -7.4 -0.390 19.14 19.59 01a59157o0852o
59157.636089  22.011  2.312     6   13 o  0   1.55 170.42082  20.17479  4448.24  6267.29 1.95 1.76  -7.2 -0.398 19.19 19.57 01a59157o0864o
59157.643939  22.014  3.609     6   20 o  0   1.03 170.42082  20.17479  4469.87  6154.50 2.09 1.83  -4.3 -0.409 18.94 19.23 01a59157o0881o
59181.550591  20.421  1.047    25   26 o  0   1.09 170.42082  20.17479  5313.56  3523.52 3.02 2.58   0.4 -0.382 18.59 19.29 01a59181o0712o
59181.553351  24.201 36.600     1   28 o  0   0.86 170.42082  20.17479  5293.03  3481.08 2.77 2.57   3.7 -0.379 18.63 19.30 01a59181o0718o
59181.559806   0.000 20.541    -0   22 o  0   0.95 170.42082  20.17479  5351.31  3558.79 2.42 2.40  15.5 -0.392 18.78 19.35 01a59181o0732o
59181.570401  19.703  0.461    48   22 o  0   1.37 170.42082  20.17479  5370.99  3441.63 2.66 2.40   2.4 -0.386 18.77 19.44 01a59181o0755o
59183.575070 -21.160  4.515   -12   56 o  0   0.73 170.42082  20.17479  5308.37  8987.82 2.21 2.20 -64.4 -0.429 18.59 18.93 02a59183o0437o
59183.578301 -21.109  3.545   -13   46 o  0   1.04 170.42082  20.17479  5327.62  9025.94 2.08 2.05  24.7 -0.450 18.71 18.95 02a59183o0444o
59183.584757 -20.455  1.677   -24   40 o  0   1.06 170.42082  20.17479  5268.56  8948.81 2.10 2.08  29.4 -0.441 18.74 19.00 02a59183o0458o
59183.595814 -20.562  1.535   -22   33 o  0   1.51 170.42082  20.17479  5246.84  9065.02 2.09 2.06  33.7 -0.437 18.77 19.07 02a59183o0482o
59183.658725 -21.053  2.978   -14   41 o  0   0.96 170.42082  20.17479  5292.98  9009.18 2.05 1.96 -49.2 -0.437 18.82 19.10 02a59183o0573o
59185.608425 -21.361  1.814   -10   19 o  0   1.22 170.42082  20.17479  2649.14 10229.30 2.01 1.82 -62.6 -0.450 19.20 19.72 01a59185o0919o
59185.621294  19.778  0.592    45   26 o  0   1.26 170.42082  20.17479  2055.86    54.17 2.02 1.99   5.8 -0.462 19.21 19.76 01a59185o0946o
59185.623594  20.586  0.976    21   21 o  0   0.75 170.42082  20.17479  2632.92 10188.61 2.35 2.05 -13.7 -0.428 19.11 19.79 01a59185o0951o
