###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58868.480152 -24.756 20.200    -0    9 o  0   0.83 136.46285  -8.58543  4893.05  3054.43 2.40 1.83  84.8 -0.403 19.64 21.14 01a58868o0600o
58868.493460 -22.459  2.382    -4    9 o  0   1.15 136.46285  -8.58543  5680.37  7622.55 2.60 2.03 -81.4 -0.412 19.61 21.14 01a58868o0626o
58869.548123  22.591  2.320     3    8 c  0   1.40 136.46285  -8.58543  4937.31  4949.51 2.58 2.39  42.5 -0.396 19.74 21.88 02a58869o0723c
58869.550940  22.860  3.158     3    8 c  0   0.67 136.46285  -8.58543  4917.48  4911.00 2.73 2.32  39.7 -0.405 19.74 21.84 02a58869o0729c
58869.556729  22.682  2.455     3    8 c  0   1.20 136.46285  -8.58543  4978.88  4991.16 2.62 2.45  45.7 -0.393 19.69 21.82 02a58869o0741c
58869.567343  21.180  0.602    12    7 c  0   1.20 136.46285  -8.58543  5001.21  4874.34 2.49 2.41  53.1 -0.398 19.72 21.77 02a58869o0762c
58870.446058 -23.076  3.722    -2    8 c  0   0.96 136.46285  -8.58543  5628.87  5605.12 2.42 2.24  32.9 -0.405 19.89 21.97 02a58870o0532c
58870.448809 -21.791  0.949    -7    7 c  0   1.63 136.46285  -8.58543  5647.98  5643.55 2.40 2.24  33.3 -0.406 19.90 21.97 02a58870o0538c
58870.456093 -23.479  4.750    -2    7 c  0   1.31 136.46285  -8.58543  5588.86  5566.50 2.47 2.29  32.6 -0.400 19.87 21.97 02a58870o0553c
58870.465830 -22.439  2.000    -4    8 c  0   0.96 136.46285  -8.58543  5572.32  5683.39 2.43 2.26  37.3 -0.405 19.87 21.96 02a58870o0574c
58872.473193 -20.902  0.559   -16    9 o  0   1.00 136.46285  -8.58543  5487.99  3680.11 2.53 2.40   3.1 -0.372 19.65 21.62 01a58872o0597o
58872.476419 -22.906  3.450    -2    9 o  0   1.33 136.46285  -8.58543  5507.86  3718.42 2.47 2.44 -64.5 -0.384 19.64 21.61 01a58872o0604o
58872.482679 -21.711  1.081    -8    8 o  0   1.23 136.46285  -8.58543  5449.78  3640.03 2.45 2.37 -84.6 -0.389 19.67 21.65 01a58872o0617o
58872.493306 -21.536  0.925    -9    8 o  0   1.20 136.46285  -8.58543  5431.05  3755.95 2.57 2.50 -83.9 -0.375 19.62 21.63 01a58872o0640o
58873.517283  21.407  0.833    10    8 c  0   0.99 136.46285  -8.58543  4936.87  4945.95 2.77 2.31  40.8 -0.387 19.78 21.88 02a58873o0666c
58873.520492  22.130  1.700     5    9 c  0   1.01 136.46285  -8.58543  4918.52  4907.81 2.58 2.27  42.7 -0.399 19.84 21.87 02a58873o0673c
58873.527351 -22.525  1.786    -4    6 c  0   1.80 136.46285  -8.58543  4976.91  4986.25 2.59 2.25  40.0 -0.394 19.83 21.86 02a58873o0687c
58873.538767 -21.338  0.575   -11    6 c  0   2.24 136.46285  -8.58543  4996.70  4870.15 2.65 2.28  40.4 -0.395 19.77 21.83 02a58873o0711c
58874.465453  21.863  1.271     6    8 c  0   1.07 136.46285  -8.58543  5846.10  9495.12 2.62 2.35 -54.3 -0.414 19.93 22.08 02a58874o0575c
58874.472533  21.933  1.213     6    7 c  0   1.32 136.46285  -8.58543  4707.29  1020.08 2.57 2.30 -63.2 -0.416 19.82 22.09 02a58874o0590c
58874.477474  21.812  0.981     7    7 c  0   1.26 136.46285  -8.58543  4765.19  1100.05 2.61 2.29 -58.5 -0.418 19.85 22.10 02a58874o0600c
58874.491777  21.267  0.696    11    8 c  0   1.01 136.46285  -8.58543  4784.71   984.56 2.48 2.24 -63.5 -0.421 19.87 22.10 02a58874o0630c
58876.451111  21.965  1.565     6    9 o  0   1.17 136.46285  -8.58543  5088.97  6885.10 2.52 2.15 -85.7 -0.396 19.48 21.13 01a58876o0535o
58876.454356 -20.271  0.512   -28   14 o  0   0.91 136.46285  -8.58543  5069.21  6846.69 2.51 2.24 -84.5 -0.394 19.16 20.75 01a58876o0542o
58876.460389 -21.150  0.779   -13   10 o  0   0.81 136.46285  -8.58543  5127.28  6924.00 2.42 2.00 -85.7 -0.404 19.58 21.17 01a58876o0554o
58876.474365  21.996  1.574     6    9 o  0   1.05 136.46285  -8.58543  5429.76  3754.67 2.45 2.37 -36.3 -0.368 19.54 21.25 01a58876o0583o
58877.481988  21.679  1.036     8    8 c  0   1.12 136.46285  -8.58543  4722.66  1063.36 2.59 2.47  80.0 -0.407 19.69 21.94 02a58877o0588c
58877.484985  21.421  0.685    10    7 c  0   1.66 136.46285  -8.58543  4703.41  1026.18 2.54 2.42  76.8 -0.405 19.74 21.94 02a58877o0594c
58877.502942 -21.029  0.514   -14    7 c  0   0.98 136.46285  -8.58543  4762.44  1104.00 2.50 2.37 -77.7 -0.412 19.78 21.91 02a58877o0632c
58877.508939  23.071  3.437     2    7 c  0   1.50 136.46285  -8.58543  4785.38   991.29 2.53 2.39 -83.5 -0.410 19.74 21.90 02a58877o0645c
58878.362682  21.604  1.184     8   10 c  0   1.30 136.46285  -8.58543  5840.41  9490.99 2.46 2.44 -81.9 -0.404 19.18 21.12 02a58878o0343c
58878.365996 -23.254  5.400    -2   10 c  0   1.43 136.46285  -8.58543  5860.08  9529.07 2.58 2.42 -55.6 -0.406 19.43 21.39 02a58878o0350c
58878.371559  21.769  1.348     7   10 c  0   1.38 136.46285  -8.58543  5800.89  9451.68 2.48 2.44 -70.4 -0.405 19.64 21.57 02a58878o0362c
58878.383260  22.752  6.333     3   18 c  0   1.55 136.46285  -8.58543  5781.60  9568.40 2.51 2.38 -58.8 -0.407 19.11 20.92 02a58878o0387c
58880.462191 -21.188  0.790   -12   10 o  0   1.38 136.46285  -8.58543  1391.75  7298.61 2.61 2.20 -87.0 -0.403 19.70 21.27 01a58880o0564o
58880.465148  21.522  1.052     9    9 o  0   0.99 136.46285  -8.58543  1411.37  7337.32 2.61 2.10 -86.5 -0.405 19.72 21.29 01a58880o0570o
58880.470702  22.387  2.733     4   11 o  0   0.86 136.46285  -8.58543  1353.44  7259.58 2.78 2.28 -87.3 -0.398 19.61 21.18 01a58880o0582o
58880.480453  20.436  0.411    24   10 o  0   0.96 136.46285  -8.58543  1335.01  7374.79 2.52 2.09  89.0 -0.410 19.72 21.30 01a58880o0603o
58882.439351 -20.659  0.695   -20   14 o  0   0.87 136.46285  -8.58543  5167.14  8810.91 2.27 2.06 -48.3 -0.440 19.49 20.66 02a58882o0466o
58882.442145 -20.678  0.537   -19   10 o  0   1.48 136.46285  -8.58543  5148.85  8773.95 2.30 2.04 -47.1 -0.441 19.49 20.70 02a58882o0472o
58882.447954 -22.078  2.472    -5   13 o  0   1.14 136.46285  -8.58543  5207.57  8851.64 2.60 2.32 -51.5 -0.417 19.37 20.72 02a58882o0484o
58882.462094  22.667  4.000     3   12 o  0   1.03 136.46285  -8.58543  5228.83  8738.06 2.45 2.14 -51.0 -0.428 19.44 20.71 02a58882o0513o
58882.489220  20.849  0.650    17   11 o  0   1.38 136.46285  -8.58543  5188.62  8798.44 2.29 1.99 -47.5 -0.447 19.58 20.91 02a58882o0567o
58884.417173 -21.927  2.235    -6   14 o  0   1.38 136.46285  -8.58543  9203.07  3284.36 2.88 1.95  89.4 -0.425 19.23 20.12 01a58884o0364o
58884.420468 -20.753  0.856   -18   16 o  0   1.15 136.46285  -8.58543  9183.02  3245.05 2.89 1.97  89.1 -0.440 19.21 20.13 01a58884o0371o
58884.427344  22.721  5.714     3   17 o  0   0.97 136.46285  -8.58543  9240.48  3321.35 3.04 2.17  88.1 -0.422 19.12 20.13 01a58884o0385o
58884.438364 -21.217  1.341   -12   16 o  0   0.98 136.46285  -8.58543  9259.33  3206.69 2.95 2.01  88.2 -0.446 19.19 20.15 01a58884o0408o
58900.391909 -22.465  2.323    -4    9 o  0   1.53 136.46285  -8.58543  9266.24  1531.38 2.51 2.26 -77.3 -0.395 19.71 21.52 01a58900o0400o
58900.394703 -21.857  1.232    -7    8 o  0   1.31 136.46285  -8.58543  9286.25  1570.03 2.48 2.20 -78.6 -0.400 19.76 21.52 01a58900o0406o
58900.400688  20.884  0.572    16    9 o  0   1.43 136.46285  -8.58543  9227.26  1491.28 2.42 2.00 -81.8 -0.422 19.80 21.52 01a58900o0419o
58900.412488  21.516  1.000     9    9 o  0   1.15 136.46285  -8.58543  9210.16  1606.62 2.79 2.39 -86.4 -0.390 19.58 21.52 01a58900o0443o
58902.391143  21.656  0.954     8    8 c  0   1.25 136.46285  -8.58543  3144.90  3284.80 2.45 2.26 -55.7 -0.404 19.80 21.82 02a58902o0394c
58902.394050  21.436  1.015    10   10 c  0   1.02 136.46285  -8.58543  7403.84  7226.23 2.62 2.54  44.6 -0.405 19.75 21.83 02a58902o0400c
58902.404105  22.357  2.286     4   10 c  0   0.92 136.46285  -8.58543  7462.93  7306.66 2.64 2.53 -67.6 -0.409 19.74 21.85 02a58902o0420c
58902.410423  22.044  1.676     6    9 c  0   0.81 136.46285  -8.58543  7481.16  7190.40 2.65 2.56  65.5 -0.401 19.79 21.86 02a58902o0433c
58904.407810  21.895  1.465     6    9 o  0   1.35 136.46285  -8.58543  7434.32  3575.84 2.28 1.78 -86.5 -0.430 19.66 20.95 01a58904o0414o
58904.411085 -23.776  7.500    -1    8 o  0   1.49 136.46285  -8.58543  7454.38  3614.35 2.34 1.83 -85.8 -0.427 19.59 20.94 01a58904o0421o
58904.417197 -20.699  0.437   -19    8 o  0   1.49 136.46285  -8.58543  7396.25  3536.26 2.25 1.82 -85.9 -0.429 19.62 20.94 01a58904o0434o
58904.428818  20.997  0.697    14   10 o  0   0.97 136.46285  -8.58543  7377.97  3652.59 2.36 1.84 -84.6 -0.437 19.57 20.92 01a58904o0459o
58912.419093  24.060 23.111     1   20 o  0   1.18 136.46285  -8.58543  7796.07  9391.45 2.05 1.98  -3.2 -0.370 18.98 19.62 01a58912o0213o
58912.422355 -20.595  1.638   -21   34 o  0   0.75 136.46285  -8.58543  7816.01  9431.35 2.00 1.98  85.4 -0.369 18.49 18.77 01a58912o0220o
58912.428832 -20.085  0.707   -34   24 o  0   0.80 136.46285  -8.58543  7757.98  9353.29 2.10 2.03  54.7 -0.386 18.81 19.24 01a58912o0234o
58912.440016  21.821  3.021     7   20 o  0   1.70 136.46285  -8.58543  7740.65  9473.03 2.42 2.22  82.3 -0.379 18.54 19.20 01a58912o0258o
58917.457514  19.972  3.675    37  137 o  0   1.33 136.46285  -8.58543  7514.93  9222.44 2.29 2.17 -71.4 -0.493 18.12 17.92 02a58917o0499o
58917.461507 -19.596  2.380   -53  125 o  0   1.37 136.46285  -8.58543  7496.30  9183.52 2.26 2.18  81.1 -0.495 17.98 17.90 02a58917o0507o
58917.467244  20.950  4.016    15   61 o  0   1.32 136.46285  -8.58543  7556.81  9259.00 2.22 2.14 -69.8 -0.507 18.04 17.86 02a58917o0518o
58917.479144 -24.607 355.500    -0  185 o  0   0.98 136.46285  -8.58543  7576.12  9142.68 2.34 2.20  50.9 -0.488 17.82 17.78 02a58917o0542o
58918.424171  19.466  1.168    59   69 o  0   0.89 136.46285  -8.58543  7518.93  9221.30 2.34 2.16 -64.6 -0.450 18.43 18.63 02a58918o0449o
58918.427244  20.046  1.928    35   67 o  0   1.08 136.46285  -8.58543  7500.38  9181.35 2.48 2.14 -56.7 -0.452 18.42 18.62 02a58918o0455o
58918.434792  22.120  7.282     5   38 o  0   0.82 136.46285  -8.58543  7559.02  9261.67 2.46 2.17 -56.6 -0.441 18.39 18.59 02a58918o0471o
58918.444992 -20.549  3.353   -22   73 o  0   1.28 136.46285  -8.58543  7578.45  9144.19 2.62 2.15 -52.3 -0.444 18.36 18.52 02a58918o0493o
58920.449462 -24.815 38.250    -0   16 o  0   0.94 136.46285  -8.58543  9497.42  5420.20 2.53 2.01   8.7 -0.380 19.01 19.56 01a58920o0342o
58920.452692  20.171  0.544    31   17 o  0   1.35 136.46285  -8.58543  9517.01  5459.74 2.53 1.97   8.4 -0.384 19.04 19.54 01a58920o0349o
58920.459670 -21.396  1.989   -10   20 o  0   0.88 136.46285  -8.58543  9456.15  5382.08 2.45 2.03   9.4 -0.393 19.03 19.49 01a58920o0364o
58920.470771 -21.226  1.854   -12   22 o  0   0.77 136.46285  -8.58543  9435.00  5500.21 2.77 2.23   6.8 -0.381 18.82 19.43 01a58920o0388o
58924.419262  20.085  0.488    34   16 o  0   1.21 136.46285  -8.58543  9492.03  5413.05 2.56 2.42  70.0 -0.388 19.15 20.64 01a58924o0057o
58924.423572 -23.750  9.750    -1   11 o  0   1.51 136.46285  -8.58543  9509.63  5453.55 2.71 2.39  87.1 -0.426 19.54 21.08 01a58924o0065o
58924.429601  20.438  0.403    24   10 o  0   1.38 136.46285  -8.58543  9450.83  5377.03 2.52 2.40  66.9 -0.389 19.53 21.11 01a58924o0077o
58924.440524  21.037  0.715    14   10 o  0   1.10 136.46285  -8.58543  9433.13  5495.85 2.41 2.14  86.9 -0.403 19.62 21.07 01a58924o0099o
58929.412388  23.213  4.667     2    9 c  0   1.14 136.46285  -8.58543  3003.74  5034.37 2.40 2.27 -69.5 -0.405 19.69 21.57 02a58929o0405c
58929.415325 -23.089  3.941    -2    8 c  0   0.90 136.46285  -8.58543  2986.80  4995.67 2.39 2.25  50.9 -0.399 19.72 21.58 02a58929o0411c
58929.420602 -26.239 80.000    -0    9 c  0   1.06 136.46285  -8.58543  3045.95  5077.52 2.26 2.19 -72.9 -0.413 19.72 21.56 02a58929o0422c
58929.430406  25.443 38.000     0    9 c  0   1.02 136.46285  -8.58543  3064.65  4958.03 2.31 2.21 -61.5 -0.412 19.69 21.52 02a58929o0442c
58930.366916  21.964  1.489     6    9 c  0   1.36 136.46285  -8.58543  3211.46  8913.36 2.47 2.23 -51.6 -0.420 19.74 21.78 02a58930o0303c
58930.370279  23.955 10.286     1   10 c  0   1.15 136.46285  -8.58543  3193.97  8873.42 2.56 2.31 -52.6 -0.414 19.72 21.76 02a58930o0310c
58930.376435  20.595  0.458    21   10 c  0   1.21 136.46285  -8.58543  3252.82  8952.12 2.66 2.40 -51.5 -0.409 19.68 21.76 02a58930o0321c
58930.386595  20.797  0.683    17   12 c  0   0.72 136.46285  -8.58543  3274.96  8835.38 2.49 2.29 -51.9 -0.413 19.66 21.61 02a58930o0342c
58934.308998  19.654  0.414    50   21 c  0   1.06 136.46285  -8.58543  3219.95  8911.71 3.65 3.25 -49.6 -0.370 18.83 21.11 02a58934o0196c
58934.312250 -20.415  0.500   -25   12 c  0   1.25 136.46285  -8.58543  3200.76  8871.77 3.13 2.83 -49.9 -0.389 19.35 21.56 02a58934o0203c
58934.317846 -21.261  1.277   -11   14 c  0   0.86 136.46285  -8.58543  3259.41  8950.92 3.48 3.10 -50.6 -0.378 19.39 21.74 02a58934o0215c
58934.328628  21.522  1.239     9   11 c  0   1.08 136.46285  -8.58543  3282.93  8835.51 3.08 2.74 -49.7 -0.389 19.50 21.73 02a58934o0238c
58936.373217  20.899  0.549    16    9 o  0   1.40 136.46285  -8.58543  7672.43  7445.04 1.89 1.74  83.0 -0.436 19.76 20.99 01a58936o0209o
58936.376930 -24.008  9.818    -1    9 o  0   1.24 136.46285  -8.58543  7690.93  7483.69 1.99 1.77  87.9 -0.431 19.73 20.95 01a58936o0217o
58936.382051  21.819  1.310     7    9 o  0   0.96 136.46285  -8.58543  7631.46  7405.42 1.95 1.71  89.5 -0.435 19.72 20.85 01a58936o0228o
58936.396414 -21.444  0.925   -10    9 o  0   1.57 136.46285  -8.58543  7611.27  7523.18 2.12 1.84 -88.3 -0.423 19.62 20.91 01a58936o0259o
58942.343898 -19.039  1.132   -88  100 o  0   0.92 136.46285  -8.58543  9278.57  5242.08 2.15 1.92 -66.6 -0.437 17.06 16.90 02a58942o0146o
58942.347153  18.557  6.792   137  932 o  0   1.20 136.46285  -8.58543  9257.60  5202.48 2.14 1.95  67.1 -0.691 15.87 15.61 02a58942o0153o
58942.352344 -17.766  0.332  -284   94 o  0   1.57 136.46285  -8.58543  9315.82  5281.18 2.15 1.88 -69.5 -0.440 17.74 17.56 02a58942o0164o
58942.364819 -21.287  2.937   -11   33 o  0   0.98 136.46285  -8.58543  9335.90  5166.40 2.19 1.90 -65.9 -0.447 18.48 18.64 02a58942o0191o
58944.377654  18.578  0.922   134  124 o  0   1.00 136.46285  -8.58543  1163.62  3414.20 1.97 1.94  87.8 -0.416 17.07 17.05 01a58944o0218o
58944.381030  22.719 12.382     3   37 o  0   0.85 136.46285  -8.58543  1183.65  3452.88 1.95 1.94 -18.4 -0.402 18.43 18.55 01a58944o0225o
58944.386687  22.988 14.000     2   32 o  0   1.42 136.46285  -8.58543  1122.19  3375.42 2.01 1.98  70.0 -0.380 18.26 18.41 01a58944o0236o
58944.398067 -17.271  0.747  -448  335 o  0   0.65 136.46285  -8.58543  1100.87  3492.91 2.16 1.85  84.7 -0.632 16.32 16.04 01a58944o0257o
58947.409830  19.581  0.846    53   45 o  0   0.97 136.46285  -8.58543  1159.95  3412.97 2.21 2.18 -89.3 -0.396 18.01 18.11 01a58947o0312o
58947.413536 -19.859  1.443   -41   60 o  0   1.00 136.46285  -8.58543  1178.94  3452.72 2.93 2.86  84.3 -0.371 17.77 18.09 01a58947o0319o
58947.420497  20.680  2.603    19   50 o  0   1.51 136.46285  -8.58543  1118.29  3376.60 2.36 2.35 -74.1 -0.388 17.89 18.02 01a58947o0333o
58947.433934 -19.322  0.967   -68   66 o  0   1.14 136.46285  -8.58543  1100.64  3492.74 2.49 2.46  76.2 -0.389 17.72 17.86 01a58947o0360o
58949.325473  21.914  2.309     6   14 o  0   1.39 136.46285  -8.58543  1158.77  3417.01 1.89 1.79  24.0 -0.409 19.23 19.90 01a58949o0231o
58949.328698 -22.901  6.708    -2   17 o  0   1.10 136.46285  -8.58543  1179.64  3455.99 2.42 1.92   4.8 -0.410 19.12 19.87 01a58949o0238o
58949.334729  22.308  3.137     4   14 o  0   1.12 136.46285  -8.58543  1120.23  3378.18 2.01 1.88  28.5 -0.403 19.16 19.84 01a58949o0251o
58949.344755 -20.824  0.792   -17   14 o  0   1.52 136.46285  -8.58543  1101.69  3494.21 1.86 1.81  34.2 -0.410 19.21 19.79 01a58949o0272o
58949.400262 -22.418  5.844    -4   23 o  0   0.99 136.46285  -8.58543   846.04  1220.21 2.43 1.88 -49.8 -0.467 18.81 19.25 02a58949o0293o
58949.403636  20.610  1.059    21   22 o  0   1.54 136.46285  -8.58543   827.09  1181.46 2.59 1.96 -49.1 -0.461 18.74 19.22 02a58949o0300o
58949.409122  19.692  0.465    48   22 o  0   1.36 136.46285  -8.58543   886.61  1259.69 2.63 2.00 -46.9 -0.455 18.72 19.17 02a58949o0311o
58949.419523 -22.136  5.108    -5   26 o  0   1.25 136.46285  -8.58543   907.11  1141.67 2.52 1.98 -49.2 -0.466 18.60 19.04 02a58949o0333o
58951.271287 -22.541  3.487    -4   12 o  0   0.70 136.46285  -8.58543  9418.16  7162.94 2.13 1.86  19.8 -0.405 19.65 20.84 01a58951o0107o
58951.277651  21.921  1.229     6    8 o  0   2.01 136.46285  -8.58543  1176.98  3457.82 1.92 1.70   5.3 -0.416 19.69 20.88 01a58951o0120o
58951.289767  22.590  2.333     3    8 o  0   1.90 136.46285  -8.58543  1118.55  3379.59 2.02 1.74   5.4 -0.409 19.65 20.84 01a58951o0145o
58951.294024 -22.964  4.654    -2   11 o  0   0.83 136.46285  -8.58543  1101.18  3496.48 2.25 1.85  -2.4 -0.380 19.57 20.96 01a58951o0154o
58952.345944  21.170  0.887    12   11 o  0   0.87 136.46285  -8.58543  1486.35  9236.57 1.97 1.76 -80.2 -0.437 19.56 20.71 01a58952o0209o
58952.349192 -20.402  0.330   -25    8 o  0   1.83 136.46285  -8.58543  1505.54  9275.54 2.03 1.81 -80.3 -0.431 19.55 20.66 01a58952o0216o
58952.354802 -21.067  0.748   -14   10 o  0   1.10 136.46285  -8.58543  1446.83  9198.64 2.01 1.79 -77.7 -0.436 19.56 20.63 01a58952o0228o
58952.366343 -21.159  0.844   -12   10 o  0   1.43 136.46285  -8.58543  1425.91  9315.88 2.00 1.77 -76.4 -0.438 19.54 20.56 01a58952o0253o
58956.294237  23.109  4.355     2    9 o  0   1.39 136.46285  -8.58543  1478.78  9238.41 1.78 1.62 -62.3 -0.439 19.73 20.86 01a58956o0158o
58956.297467  23.174  5.586     2   11 o  0   1.08 136.46285  -8.58543  1497.93  9276.96 1.78 1.63 -61.9 -0.440 19.73 20.85 01a58956o0165o
58956.302606  22.349  2.035     4    8 o  0   1.21 136.46285  -8.58543  1439.77  9199.59 1.88 1.66 -65.9 -0.447 19.70 20.82 01a58956o0176o
58956.312606  21.985  1.275     6    7 o  0   1.95 136.46285  -8.58543  1420.26  9316.48 1.88 1.65 -67.3 -0.445 19.71 20.81 01a58956o0197o
58957.363494  21.986  9.200     6   54 c  0   1.18 136.46285  -8.58543  7156.96  1466.63 2.56 2.50 -77.9 -0.381 17.82 19.39 02a58957o0265c
58957.366344  21.826  8.077     7   54 c  0   0.84 136.46285  -8.58543  7139.97  1427.34 2.51 2.43 -68.6 -0.383 17.94 19.46 02a58957o0271c
58957.372643 -22.354  9.333    -4   39 c  0   1.11 136.46285  -8.58543  7196.34  1503.12 2.48 2.40 -71.8 -0.385 18.04 19.55 02a58957o0284c
58957.383915 -20.961  2.077   -15   31 c  0   1.41 136.46285  -8.58543  7218.36  1385.82 2.61 2.48 -56.1 -0.410 18.36 19.96 02a58957o0306c
58958.294816  23.493  6.250     2    9 c  0   1.40 136.46285  -8.58543  7164.60  1462.30 2.41 2.31 -73.9 -0.397 19.71 21.47 02a58958o0153c
58958.298017  25.445 33.000     0    8 c  0   1.05 136.46285  -8.58543  7146.50  1423.29 2.42 2.27 -67.0 -0.399 19.69 21.46 02a58958o0160c
58958.304714  21.556  0.972     9    8 c  0   1.05 136.46285  -8.58543  7205.79  1501.89 2.44 2.24 -64.4 -0.402 19.73 21.46 02a58958o0174c
58958.316031  21.407  0.864    10    9 c  0   1.27 136.46285  -8.58543  7226.74  1385.46 2.45 2.25 -62.7 -0.402 19.65 21.44 02a58958o0198c
58960.313358 -21.405  1.029   -10   10 o  0   1.14 136.46285  -8.58543  5611.31  5609.03 2.33 1.96   0.5 -0.361 19.48 20.63 01a58960o0200o
58960.316588  21.930  1.656     6   10 o  0   1.08 136.46285  -8.58543  5630.71  5648.05 2.33 1.93  -1.3 -0.359 19.47 20.63 01a58960o0207o
58960.323120  21.828  1.431     7   10 o  0   1.48 136.46285  -8.58543  5571.61  5571.40 2.25 1.92   7.3 -0.367 19.48 20.59 01a58960o0221o
58960.333324  21.764  1.100     7    8 o  0   1.43 136.46285  -8.58543  5551.16  5686.82 2.17 1.89  -0.9 -0.371 19.53 20.63 01a58960o0243o
58962.309641 -17.626  0.575  -323  186 c  0   1.12 136.46285  -8.58543  1163.08  7061.45 2.72 2.34  42.8 -0.380 16.44 17.89 02a58962o0165c
58962.312863 -18.559  0.639  -137   88 c  0   1.18 136.46285  -8.58543  1144.41  7021.99 2.53 2.31  47.3 -0.399 17.12 18.58 02a58962o0172c
58962.318440 -22.348 12.167    -4   51 c  0   1.29 136.46285  -8.58543  1202.18  7100.56 2.77 2.36  42.0 -0.372 17.71 19.22 02a58962o0184c
58962.329967 -18.826  0.345  -107   37 c  0   1.05 136.46285  -8.58543  1224.51  6982.95 2.60 2.33  46.3 -0.391 17.94 19.46 02a58962o0209c
58964.277879  21.046  0.909    14   13 o  0   0.98 136.46285  -8.58543  5608.49  5608.05 2.08 1.76   4.8 -0.406 19.25 20.41 01a58964o0074o
58964.282023  25.244 46.000     0   13 o  0   1.20 136.46285  -8.58543  5628.00  5646.70 2.05 1.78   4.6 -0.406 19.00 20.19 01a58964o0083o
58964.287574  21.250  1.455    12   17 o  0   1.05 136.46285  -8.58543  5569.80  5570.54 2.04 1.83   9.5 -0.409 19.03 20.19 01a58964o0095o
58964.301861  22.127  3.023     5   16 o  0   0.83 136.46285  -8.58543  5550.74  5687.17 1.97 1.81   7.9 -0.411 19.25 20.41 01a58964o0126o
58966.270208 -21.676  1.387    -8   11 o  0   1.31 136.46285  -8.58543  1169.35  7057.64 2.07 2.03 -85.7 -0.442 19.48 20.54 02a58966o0097o
58966.273450  21.436  1.161    10   11 o  0   1.39 136.46285  -8.58543  1150.35  7018.81 2.07 2.03 -85.0 -0.439 19.47 20.50 02a58966o0104o
58966.283576  25.632 67.500     0   14 o  0   0.67 136.46285  -8.58543  1205.28  7094.19 2.04 1.99  78.0 -0.444 19.50 20.56 02a58966o0126o
58966.290163 -22.545  3.182    -4   11 o  0   1.42 136.46285  -8.58543  1227.61  6977.36 2.10 2.03  57.1 -0.439 19.47 20.57 02a58966o0140o
58968.286746  21.532  0.912     9    8 o  0   1.31 136.46285  -8.58543  5859.25  9488.49 2.01 1.80  17.9 -0.372 19.51 20.47 01a58968o0138o
58968.290428  21.813  1.523     7   10 o  0   1.47 136.46285  -8.58543  5879.07  9528.59 1.99 1.85  20.5 -0.374 19.51 20.49 01a58968o0146o
58968.297797 -21.490  1.183    -9   11 o  0   0.94 136.46285  -8.58543  5820.17  9451.64 1.95 1.82  17.5 -0.371 19.52 20.53 01a58968o0162o
58968.310750 -20.677  0.410   -20    8 o  0   1.50 136.46285  -8.58543  5798.36  9568.58 1.94 1.83  21.4 -0.382 19.49 20.47 01a58968o0190o
58970.304322  20.083  0.538    34   18 o  0   1.10 136.46285  -8.58543  4844.12  3012.92 2.54 2.06  41.4 -0.428 19.00 19.66 02a58970o0150o
58970.308036 -22.398  4.758    -4   19 o  0   0.93 136.46285  -8.58543  4825.94  2973.42 2.35 2.08  42.3 -0.427 18.97 19.66 02a58970o0158o
58970.315032  19.729  0.365    47   17 o  0   1.35 136.46285  -8.58543  4883.31  3050.98 2.59 2.09  41.7 -0.424 18.94 19.63 02a58970o0173o
58970.325157  21.707  2.464     8   19 o  0   1.10 136.46285  -8.58543  4904.48  2935.31 2.46 2.21  42.9 -0.419 18.89 19.56 02a58970o0195o
58972.265545  21.182  1.287    12   16 o  0   0.90 136.46285  -8.58543  5857.56  9488.93 2.12 1.83  13.4 -0.350 19.02 19.43 01a58972o0071o
58972.268771  22.662  5.459     3   17 o  0   1.12 136.46285  -8.58543  5876.74  9528.41 2.13 1.88  13.7 -0.349 18.98 19.44 01a58972o0078o
58972.274814 -20.257  0.465   -29   13 o  0   1.21 136.46285  -8.58543  5818.00  9449.86 2.02 1.79  11.9 -0.367 19.03 19.41 01a58972o0091o
58972.290549 -20.016  0.452   -36   16 o  0   0.80 136.46285  -8.58543  5797.20  9567.17 1.97 1.80  15.8 -0.371 18.99 19.33 01a58972o0125o
58974.269830  21.902  3.077     6   19 o  0   1.12 136.46285  -8.58543  4844.87  3011.96 2.04 1.91  56.1 -0.446 18.88 19.23 02a58974o0090o
58974.273499  20.129  0.671    32   22 o  0   0.66 136.46285  -8.58543  4827.25  2971.55 2.09 1.97  62.5 -0.448 18.86 19.23 02a58974o0098o
58974.280857  20.019  0.615    36   22 o  0   0.95 136.46285  -8.58543  4885.50  3049.70 2.10 2.03  67.7 -0.432 18.76 19.20 02a58974o0114o
58974.292854  20.740  0.961    18   18 o  0   1.28 136.46285  -8.58543  4909.34  2932.76 2.28 2.16 -68.3 -0.424 18.69 19.16 02a58974o0140o
58976.286457 -22.739  7.687    -3   22 o  0   0.90 136.46285  -8.58543  5353.52  1739.67 2.07 1.91  -8.7 -0.429 18.76 18.78 01a58976o0112o
58976.294316  20.632  1.121    20   23 o  0   0.98 136.46285  -8.58543  5372.54  1779.10 1.94 1.89  -9.4 -0.425 18.74 18.74 01a58976o0129o
