#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a59749o0309o,284.214665,36.6187966666667,>20.01,0.0,3.0,o,22.2,59749.55630075,5559.37,7329.56,194.0,180.3,7.4,9.0,175.2,-702.7,655.6,1.37,2.98,2.8,1.0,3.0,-0.4457,14.851309896266585,18.062403927891793,19.13,30.0
02a59750o0261c,284.214665,36.6187966666667,>20.05963444197002,0.0,2.43,c,22.14,59750.36423385,9527.04,3051.57,208.0,179.5,16.5,6.8,179.5,1022.9,487.8,1.44,2.89,2.4,1.0,3.0,-0.3917,27.679087843085597,11.407139232301944,19.55,30.0
02a59750o0268c,284.214665,36.6187966666667,>20.162963710309032,0.0,1.93,c,22.142,59750.36744335,9553.28,3088.9,184.0,179.6,14.5,7.5,178.6,-118.0,487.8,1.42,2.47,2.26,1.0,3.0,-0.4207,20.069296071598693,10.380670381861393,19.66,30.0
02a59750o0279c,284.214665,36.6187966666667,19.8,0.23,4.19,c,22.145,59750.37254375,9495.5,3011.88,243.0,181.0,30.6,7.3,181.3,643.8,438.0,1.32,2.52,2.29,1.0,3.0,-0.4157,43.462649232946276,10.368540503284567,19.63,30.0
02a59750o0330c,284.214665,36.6187966666667,19.39,0.17,5.95,c,22.156,59750.39840135,9481.57,3130.04,215.0,180.7,45.8,7.7,176.7,-1332.2,413.6,1.45,2.51,2.27,1.0,3.0,-0.4167,63.639066713406876,10.699144403782379,19.67,30.0
01a59751o0487o,284.214665,36.6187966666667,18.84,0.14,7.26,o,22.205,59751.47768615,5574.28,7362.22,266.0,181.8,53.7,7.4,176.8,-902.9,496.9,1.53,2.95,2.79,1.0,3.0,-0.4467,105.91543402651347,14.595422938476716,19.31,30.0
01a59751o0546o,284.214665,36.6187966666667,18.7,0.12,8.38,o,22.204,59751.50612665,5603.66,7401.47,272.0,181.9,63.7,7.6,178.8,2.5,527.5,1.61,2.88,2.7,1.0,3.0,-0.4547,119.68905265617065,14.280012561803717,19.29,30.0
01a59751o0605o,284.214665,36.6187966666667,18.81,0.14,7.5,o,22.2,59751.53456685,5550.63,7329.08,251.0,181.1,55.5,7.4,179.6,588.9,582.3,1.53,2.94,2.76,1.0,3.0,-0.4537,109.12095065618881,14.549460087491841,19.28,30.0
01a59751o0657o,284.214665,36.6187966666667,18.85,0.16,6.28,o,22.195,59751.55979345,5542.73,7448.66,212.0,178.5,50.9,8.1,176.7,-173.5,738.9,1.31,3.02,2.85,1.0,3.0,-0.4337,104.69557599912672,16.660789107916038,19.18,30.0
01a59752o0511o,284.214665,36.6187966666667,>19.710519745192016,0.0,1.38,o,22.14,59752.47690435,1656.98,3065.47,225.0,180.5,10.8,7.8,179.5,-815.7,565.4,1.21,2.89,2.74,1.0,3.0,-0.4517,21.85903101825871,15.787077957631292,19.21,30.0
01a59752o0526o,284.214665,36.6187966666667,19.64,0.29,3.28,o,22.182,59752.48449925,1677.4,3104.66,185.0,179.3,25.6,7.8,176.7,-413.5,613.9,1.52,2.91,2.76,1.0,3.0,-0.4517,50.55926847312336,15.404777112904773,19.3,30.0
01a59752o0533o,284.214665,36.6187966666667,>19.435350159039693,0.0,2.99,o,21.86,59752.48780905,1619.36,3027.09,202.0,181.1,23.3,7.8,178.1,-84.1,599.3,1.46,2.88,2.73,1.0,3.0,-0.4537,60.71133755751595,20.3239670793401,18.85,30.0
01a59752o0601o,284.214665,36.6187966666667,>19.87,0.0,3.0,o,22.203,59752.51991215,1612.84,3145.27,-29.0,21.4,-15.5,10.9,-53.0,-27432.1,934.2,4.01,2.89,2.72,1.0,3.0,-0.4477,-29.279064085026132,20.58979345334096,19.3,30.0
02a59753o0500c,284.214665,36.6187966666667,20.04,0.29,3.26,c,22.164,59753.47715125,1043.07,7530.32,199.0,180.2,25.1,7.7,183.9,1799.2,481.9,1.65,2.51,2.29,1.0,3.0,-0.4187,34.989816959234886,10.733927911797155,19.65,30.0
02a59753o0512c,284.214665,36.6187966666667,>19.99672679568534,0.0,1.79,c,22.164,59753.48263975,1023.41,7495.66,188.0,180.5,15.0,8.4,183.7,1436.0,557.2,1.35,2.57,2.33,1.0,3.0,-0.4107,21.624150170611717,12.109524095542561,19.6,30.0
02a59753o0532c,284.214665,36.6187966666667,>20.01048297169446,0.0,1.84,c,22.16,59753.49258135,1080.41,7572.39,194.0,180.7,14.0,7.6,180.9,13.8,519.8,1.43,2.67,2.45,1.0,3.0,-0.4047,22.007166372057423,11.946747459116885,19.56,30.0
02a59753o0545c,284.214665,36.6187966666667,>20.06611461310704,0.0,1.98,c,22.161,59753.49866675,1099.82,7451.84,216.0,178.4,15.8,8.0,178.6,1320.7,573.3,1.54,2.54,2.32,1.0,3.0,-0.4157,22.580706907491336,11.433269320248776,19.61,30.0
02a59754o0494c,284.214681428571,36.6187728571429,19.65,0.21,4.71,c,22.168,59754.47081075,6888.72,7662.73,199.0,178.3,35.3,7.5,178.5,829.5,474.6,1.0,2.55,2.3,1.0,3.0,-0.4197,50.0727527179171,10.63868683808437,19.63,30.0
02a59754o0502c,284.214681428571,36.6187728571429,>20.259162122851578,0.0,1.43,c,22.169,59754.47451265,6869.5,7625.81,162.0,174.3,9.9,6.9,172.3,320.7,536.9,1.94,2.5,2.27,1.0,3.0,-0.4327,13.739148123547679,9.575769904290807,19.69,30.0
02a59754o0517c,284.214681428571,36.6187728571429,19.41,0.17,5.95,c,22.169,59754.48174775,6925.9,7705.78,242.0,179.5,45.8,7.7,178.4,238.3,497.0,1.93,2.5,2.25,1.0,3.0,-0.4227,62.42330376694477,10.49474757653875,19.66,30.0
02a59754o0538c,284.214681428571,36.6187728571429,19.82,0.23,4.17,c,22.169,59754.49170365,6943.74,7591.54,181.0,179.2,31.7,7.6,178.2,301.6,462.9,1.61,2.48,2.25,1.0,3.0,-0.4237,42.89949762806996,10.285053059095636,19.68,30.0
01a59755o0429o,284.2146025,36.6188591666667,19.27,0.19,5.17,o,22.212,59755.48733095,1659.32,3067.15,203.0,181.3,39.3,7.6,180.2,865.7,633.7,1.38,2.82,2.66,1.0,3.0,-0.4617,71.1675541717625,13.762682231689443,19.4,30.0
01a59755o0438o,284.2146025,36.6188591666667,18.77,0.12,8.27,o,22.211,59755.49148025,1682.77,3106.58,252.0,180.7,62.0,7.5,180.2,259.7,510.2,1.59,2.84,2.62,1.0,3.0,-0.4737,112.7119766489356,13.634513304306726,19.4,30.0
01a59755o0453o,284.2146025,36.6188591666667,18.89,0.14,7.07,o,22.211,59755.49894975,1624.42,3028.39,239.0,180.8,53.7,7.6,179.4,677.0,527.6,1.09,2.89,2.7,1.0,3.0,-0.4627,101.34320571638875,14.342800064144402,19.34,30.0
01a59755o0484o,284.2146025,36.6188591666667,19.12,0.17,5.83,o,22.21,59755.51407325,1612.58,3146.65,228.0,180.8,43.7,7.5,178.1,-669.8,532.2,1.5,2.89,2.66,1.0,3.0,-0.4637,81.39911097532884,13.970099137642247,19.35,30.0
01a59756o0421o,284.2146025,36.6188591666667,18.53,0.09,11.32,o,22.211,59756.47454235,1656.03,3064.71,265.0,179.9,80.4,7.1,177.4,700.3,420.9,1.64,2.76,2.6,1.0,3.0,-0.4667,140.05455051691104,12.368001351617764,19.51,30.0
01a59756o0429o,284.2146025,36.6188591666667,18.83,0.12,8.88,o,22.21,59756.47829445,1678.52,3103.69,253.0,179.3,61.3,6.9,178.3,1077.2,522.8,1.75,2.76,2.6,1.0,3.0,-0.4687,107.07834492893427,12.052864274219356,19.52,30.0
01a59756o0443o,284.2146025,36.6188591666667,18.89,0.13,7.81,o,22.21,59756.48536805,1620.42,3025.93,264.0,180.5,57.8,7.4,180.1,1349.7,464.2,1.74,2.76,2.59,1.0,3.0,-0.4727,100.94746789736658,12.924070284437937,19.52,30.0
01a59756o0474o,284.2146025,36.6188591666667,18.77,0.13,7.61,o,22.208,59756.50045835,1608.62,3143.17,10.0,-72.3,62.4,8.2,-66.2,8584.7,661.5,4.22,2.82,2.63,1.0,3.0,-0.4677,112.75821488155803,14.81758592994833,19.45,30.0
02a59757o0390c,284.214600666667,36.618842,18.8,0.14,7.23,c,21.943,59757.48433565,6882.45,7665.93,232.0,180.3,62.9,8.7,178.5,136.6,565.0,1.64,2.53,2.32,1.0,3.0,-0.4197,109.85451139473291,15.194503165885155,19.35,30.0
02a59757o0397c,284.214600666667,36.618842,>18.39,0.0,3.0,c,21.398,59757.48754705,6863.65,7627.07,175.0,172.1,1.4,28.0,171.3,-1675.8,1768.6,1.2,2.51,2.28,1.0,3.0,-0.4077,3.8948913691091254,77.89782738218253,18.73,30.0
02a59757o0409c,284.214600666667,36.618842,18.7,0.14,7.39,c,21.639,59757.49312935,6920.81,7704.68,225.0,179.9,52.5,7.1,176.8,-233.8,450.5,0.93,2.54,2.31,1.0,3.0,-0.4097,120.16105844933311,16.250352666481238,19.04,30.0
02a59757o0429c,284.214600666667,36.618842,18.94,0.14,7.2,c,22.143,59757.50296605,6940.76,7591.22,258.0,178.6,67.0,9.3,172.2,-2574.9,558.2,1.13,2.52,2.31,1.0,3.0,-0.4177,96.34874645795753,13.373781224761272,19.53,30.0
02a59758o0376c,284.214592105263,36.6188289473684,18.31,0.09,11.68,c,21.921,59758.42496765,3700.0,2913.35,265.0,177.0,84.1,7.2,176.6,1240.4,498.6,1.37,2.72,2.49,1.0,3.0,-0.4117,171.68129961345875,14.69804229746615,19.29,30.0
02a59758o0380c,284.214592105263,36.6188289473684,18.33,0.11,9.64,c,21.775,59758.42677645,3718.08,2952.27,251.0,173.5,77.1,8.0,173.7,1260.1,500.9,1.18,2.65,2.41,1.0,3.0,-0.4117,169.7758993968479,17.616176331709255,19.16,30.0
02a59758o0387c,284.214592105263,36.6188289473684,18.49,0.11,9.28,c,21.862,59758.42994145,3661.06,2874.17,258.0,177.2,66.8,7.2,175.6,-157.9,524.9,1.33,2.75,2.5,1.0,3.0,-0.4117,146.1530592144164,15.753024346464041,19.24,30.0
02a59758o0399c,284.214592105263,36.6188289473684,18.43,0.09,11.55,c,22.032,59758.43536685,3643.63,2990.95,265.0,176.4,82.0,7.1,173.4,800.8,572.3,1.79,2.76,2.51,1.0,3.0,-0.4127,154.72318655410345,13.396763713830909,19.41,30.0
01a59759o0410o,284.214584074074,36.6188211111111,17.96,0.07,15.18,o,22.202,59759.43299245,8851.87,7523.48,262.0,180.8,119.9,7.9,177.6,964.4,481.2,1.47,2.95,2.79,1.0,3.0,-0.4457,236.92132218030972,15.610328984357356,19.36,30.0
01a59759o0421o,284.214584074074,36.6188211111111,18.14,0.08,13.42,o,22.202,59759.43800325,8831.4,7483.65,272.0,180.3,103.3,7.7,180.9,1004.7,638.3,1.48,2.91,2.77,1.0,3.0,-0.4507,200.83149669597597,14.970014758557744,19.39,30.0
01a59759o0449o,284.214584074074,36.6188211111111,17.94,0.07,15.27,o,22.202,59759.45107065,8890.66,7557.84,300.0,180.2,120.6,7.9,177.4,-77.9,459.1,1.74,2.97,2.81,1.0,3.0,-0.4477,242.08552490142472,15.858007020905934,19.34,30.0
01a59759o0467o,284.214584074074,36.6188211111111,17.89,0.06,16.64,o,22.203,59759.46127225,1602.69,3140.81,335.0,178.8,129.8,7.8,175.6,1119.8,540.7,1.35,2.92,2.77,1.0,3.0,-0.4507,252.9857494297729,15.202533478830729,19.38,30.0
01a59760o0403o,284.214584074074,36.6188211111111,17.78,0.07,14.7,o,22.178,59760.46169315,1898.63,9672.18,277.0,177.2,89.7,6.1,174.2,166.8,615.8,1.36,3.73,3.57,1.0,3.0,-0.3937,279.46552209935896,19.004901725820396,19.05,30.0
01a59760o0424o,284.214584074074,36.6188211111111,17.74,0.06,16.48,o,22.18,59760.47140905,1923.48,9711.53,315.0,178.4,107.1,6.5,178.9,1344.2,630.3,1.63,3.46,3.29,1.0,3.0,-0.4137,290.01483440908453,17.601273797003262,19.14,30.0
01a59760o0430o,284.214584074074,36.6188211111111,17.86,0.07,14.76,o,22.185,59760.47413945,1862.45,9634.01,307.0,180.9,106.3,7.2,186.0,6987.6,479.2,3.16,3.28,3.13,1.0,3.0,-0.4207,260.0819370521467,17.616086046805798,19.19,30.0
01a59760o0463o,284.214584074074,36.6188211111111,17.65,0.06,18.62,o,22.184,59760.49051875,1848.59,9751.6,309.0,180.2,128.5,6.9,177.1,-30.1,541.5,1.79,3.31,3.14,1.0,3.0,-0.4117,315.9508403359102,16.965453683406853,19.21,30.0
01a59761o0359o,284.214581935484,36.6188051612903,17.45,0.05,21.68,o,22.199,59761.46341475,1900.74,9674.67,358.0,182.0,166.9,7.7,181.7,1486.3,545.9,1.39,3.17,3.03,1.0,3.0,-0.4277,379.5919315597847,17.512629556682697,19.25,30.0
01a59761o0370o,284.214581935484,36.6188051612903,17.51,0.07,15.04,o,22.154,59761.46842605,1923.8,9714.51,219.0,168.3,78.2,5.2,164.6,-193.5,744.5,1.33,4.58,4.4,1.0,3.0,-0.3447,360.31608730535777,23.95963751902635,18.81,30.0
01a59761o0446o,284.214581935484,36.6188051612903,17.46,0.05,19.55,o,22.19,59761.50347125,1872.59,9637.49,317.0,178.9,144.7,7.4,174.4,248.5,644.3,1.67,3.41,3.24,1.0,3.0,-0.4137,376.8136838042618,19.270361162070063,19.1,30.0
01a59761o0500o,284.214581935484,36.6188051612903,17.6,0.07,16.0,o,22.177,59761.52848115,1860.44,9754.94,254.0,177.3,96.0,6.0,174.3,-22.5,652.3,1.59,4.17,3.73,1.0,3.0,-0.3377,332.1045801364429,20.75653625852768,18.93,30.0
01a59763o0300o,284.214565476191,36.6188052380952,17.29,0.04,24.58,o,22.191,59763.38274475,8662.62,931.89,336.0,180.4,164.7,6.7,178.5,1731.1,583.3,1.42,3.5,3.29,1.0,3.0,-0.4007,441.2820751086193,17.95136553265179,19.18,30.0
01a59763o0319o,284.214565476191,36.6188052380952,17.26,0.04,24.34,o,22.187,59763.39243735,8641.55,891.23,364.0,179.8,150.9,6.2,175.8,766.1,507.4,1.67,3.66,3.45,1.0,3.0,-0.4167,451.5940024813275,18.554558087370644,19.15,30.0
01a59763o0375o,284.214565476191,36.6188052380952,17.09,0.03,31.52,o,22.201,59763.41945255,8701.07,962.72,414.0,181.5,208.0,6.6,175.8,1151.9,464.6,1.94,3.4,3.24,1.0,3.0,-0.4047,530.2076718709425,16.823897280520292,19.25,30.0
01a59763o0399o,284.214565476191,36.6188052380952,17.28,0.04,28.16,o,22.204,59763.43105845,8717.69,841.12,413.0,181.9,197.1,7.0,177.6,924.5,418.7,1.9,3.18,3.01,1.0,3.0,-0.4257,443.8528216775971,15.763418324419991,19.33,30.0
01a59764o0349o,284.214565476191,36.6188052380952,17.26,0.04,28.02,o,22.208,59764.40697445,8662.56,927.54,456.0,182.7,257.8,9.2,182.1,3231.5,518.5,1.84,2.77,2.6,1.0,3.0,-0.4717,454.04069035334425,16.20315884891686,19.3,30.0
01a59764o0397o,284.214565476191,36.6188052380952,17.17,0.03,31.06,o,22.21,59764.43199915,8637.81,882.15,445.0,182.4,264.0,8.5,180.0,1678.8,583.0,1.85,2.86,2.69,1.0,3.0,-0.4607,490.77336544541424,15.801415175325838,19.3,30.0
01a59764o0403o,284.214565476191,36.6188052380952,17.14,0.04,30.47,o,22.211,59764.43480395,8698.8,958.9,414.0,181.8,271.2,8.9,178.9,2747.5,470.8,1.87,2.88,2.69,1.0,3.0,-0.4597,506.74934759025155,16.630048648795132,19.33,30.0
01a59764o0409o,284.214565476191,36.6188052380952,17.17,0.04,29.87,o,22.211,59764.43753815,8717.65,841.35,432.0,182.1,271.8,9.1,182.6,4433.1,550.4,1.85,2.82,2.65,1.0,3.0,-0.4597,489.89519512602203,16.401936260657838,19.32,30.0
01a59765o0486o,284.214565476191,36.6188052380952,16.98,0.03,37.36,o,22.201,59765.46249735,1907.66,9669.2,522.0,180.0,317.6,8.5,180.4,3821.2,567.7,1.54,2.86,2.69,1.0,3.0,-0.4477,588.2440623526984,15.743307714099297,19.43,30.0
01a59765o0494o,284.214565476191,36.6188052380952,17.02,0.03,34.7,o,22.18,59765.46615665,1930.18,9708.62,517.0,182.3,305.4,8.8,184.2,3538.6,551.3,2.0,2.81,2.66,1.0,3.0,-0.4597,566.5206366527533,16.324104788946396,19.4,30.0
01a59765o0555o,284.214565476191,36.6188052380952,16.99,0.03,34.14,o,22.099,59765.49483935,1874.45,9632.39,484.0,181.0,269.7,7.9,182.3,3088.4,500.1,1.7,2.96,2.77,1.0,3.0,-0.4357,578.3772098545018,16.94171285817784,19.27,30.0
01a59765o0616o,284.214563829787,36.6188082978723,17.0,0.03,35.04,o,22.195,59765.52337495,1863.72,9752.45,490.0,182.7,280.3,8.0,178.4,2113.2,650.7,1.67,3.03,2.85,1.0,3.0,-0.4247,573.6795007585661,16.37330005732618,19.34,30.0
02a59766o0316o,284.214563829787,36.6188082978723,16.92,0.03,38.77,o,22.125,59766.39127465,3624.33,7462.01,633.0,177.3,523.4,13.5,177.3,4804.6,619.9,1.91,2.31,1.99,1.0,3.0,-0.4487,621.809739078264,16.03827183331403,19.5,30.0
02a59766o0347o,284.214563829787,36.6188082978723,16.9,0.03,39.88,o,22.115,59766.40716485,3645.08,7501.49,649.0,179.0,526.4,13.2,181.1,5358.8,557.8,1.5,2.3,1.98,1.0,3.0,-0.4537,628.156202141493,15.751637287742607,19.51,30.0
02a59766o0352o,284.214563829787,36.6188082978723,16.87,0.03,38.21,o,22.016,59766.40988565,3587.67,7422.3,634.0,173.3,500.6,13.1,172.8,3559.6,683.1,1.29,2.28,1.98,1.0,3.0,-0.4507,646.9185848006593,16.928952179162284,19.42,30.0
02a59766o0362o,284.214563829787,36.6188082978723,16.95,0.03,37.31,o,22.037,59766.41566435,3569.35,7538.95,596.0,176.9,477.6,12.8,177.8,4595.5,654.4,1.37,2.26,1.97,1.0,3.0,-0.4567,600.3406190407653,16.089530828563223,19.46,30.0
02a59767o0318o,284.214557777778,36.6188133333333,16.99,0.12,8.94,o,20.812,59767.39909175,3627.15,7464.02,215.0,103.4,145.8,16.3,119.0,8941.6,967.4,0.98,2.35,1.99,1.0,3.0,-0.4257,578.1455775921394,64.63493082820213,17.59,30.0
02a59767o0322o,284.214557777778,36.6188133333333,16.79,0.09,12.07,o,20.933,59767.40090105,3647.24,7503.38,322.0,162.0,181.1,15.0,164.8,1653.9,792.4,1.23,2.49,2.05,1.0,3.0,-0.4227,699.2466650475457,57.91662051746651,17.69,30.0
02a59767o0332o,284.214557777778,36.6188133333333,16.81,0.05,23.57,o,21.65,59767.40545565,3589.48,7426.08,471.0,173.1,341.7,14.5,172.3,2915.7,847.5,1.14,2.47,2.06,1.0,3.0,-0.4307,684.491245087165,29.046306859127572,18.72,30.0
01a59767o0361o,284.214562244898,36.6188079591837,16.9,0.05,23.29,o,21.807,59767.40853745,8661.04,921.26,451.0,182.7,251.5,10.8,180.8,11.3,661.8,1.17,2.74,2.59,1.0,3.0,-0.4697,630.2996436261707,27.06654533265465,18.79,30.0
02a59767o0352o,284.214557777778,36.6188133333333,16.8,0.05,21.0,o,21.494,59767.41473495,3567.48,7542.86,446.0,181.1,321.3,15.3,180.2,826.6,812.1,1.25,2.34,1.99,1.0,3.0,-0.4537,694.6057988434917,33.076466611594846,18.63,30.0
01a59767o0404o,284.214562244898,36.6188079591837,16.85,0.07,15.39,o,21.127,59767.43157225,8636.25,876.99,302.0,180.5,129.3,8.4,179.2,745.9,597.0,1.06,2.87,2.71,1.0,3.0,-0.4587,657.6706451910003,42.7257031678608,18.21,30.0
01a59767o0426o,284.214557777778,36.6188133333333,16.75,0.24,4.02,o,19.471,59767.44200145,1854.22,9627.31,196.0,153.8,33.8,8.4,153.7,-644.7,590.0,1.12,2.64,2.64,1.0,3.0,-0.4827,723.9078719831109,179.90609836266665,16.63,30.0
01a59767o0478o,284.214557777778,36.6188133333333,16.77,0.03,30.58,o,21.881,59767.46681035,1847.37,9748.38,513.0,179.8,269.1,8.8,180.6,4033.9,517.7,1.59,2.94,2.79,1.0,3.0,-0.4427,710.2708261774511,23.22699097124329,18.97,30.0
01a59768o0325o,284.214547972973,36.6188159459459,16.76,0.02,43.53,o,22.205,59768.46175365,5599.09,3291.51,614.0,181.8,400.5,9.2,183.0,4888.8,457.6,1.74,2.82,2.61,1.0,3.0,-0.4687,720.8599234029051,16.55907938903053,19.37,30.0
01a59768o0348o,284.214547972973,36.6188159459459,16.75,0.02,44.27,o,22.205,59768.47289695,5621.43,3330.09,593.0,180.9,411.7,9.3,181.1,4345.4,494.3,1.91,2.77,2.61,1.0,3.0,-0.4607,722.5366624932548,16.32157143839512,19.4,30.0
01a59768o0361o,284.214547972973,36.6188159459459,16.72,0.02,44.13,o,22.203,59768.47882925,5563.89,3254.18,576.0,180.8,419.2,9.5,179.3,4744.0,536.8,1.46,2.78,2.62,1.0,3.0,-0.4647,745.2913941769182,16.889952873761263,19.41,30.0
01a59768o0373o,284.214547972973,36.6188159459459,16.75,0.02,44.85,o,22.202,59768.48474055,5551.0,3372.25,531.0,180.7,399.2,8.9,178.0,3477.6,583.8,1.4,2.84,2.66,1.0,3.0,-0.4467,724.684970750651,16.156553706615217,19.36,30.0
02a59769o0273o,284.214547972973,36.6188159459459,16.65,0.04,25.5,o,21.839,59769.37094825,3620.83,7459.77,710.0,159.4,548.2,21.5,158.2,3759.7,1295.6,1.09,2.26,1.92,1.0,3.0,-0.4427,795.6232107610642,31.203755985703904,18.59,30.0
02a59769o0315o,284.214547972973,36.6188159459459,16.69,0.03,31.43,o,21.95,59769.39306015,3645.19,7499.6,709.0,170.7,590.9,18.8,171.9,3686.1,924.6,1.19,2.23,1.92,1.0,3.0,-0.4497,768.9158742782731,24.463730642124787,18.87,30.0
02a59769o0369o,284.214547972973,36.6188159459459,16.71,0.04,29.01,o,21.909,59769.42096495,7010.4,3151.43,693.0,170.3,583.1,20.1,173.4,3581.0,1133.9,1.2,2.19,1.87,1.0,3.0,-0.4447,750.2180485401924,25.86071475845973,18.82,30.0
02a59769o0420o,284.214547972973,36.6188159459459,16.78,0.04,29.98,o,21.953,59769.44623825,7022.74,3036.26,606.0,170.1,563.7,18.8,173.1,3653.2,883.3,1.91,2.2,1.87,1.0,3.0,-0.4477,701.5700931661044,23.398115578362184,18.96,30.0
01a59769o0590o,284.214547972973,36.6188159459459,16.67,0.02,48.4,o,22.201,59769.50989275,5616.02,3299.31,530.0,180.9,411.4,8.5,178.2,4194.6,512.7,1.48,2.93,2.72,1.0,3.0,-0.4347,779.9370599547586,16.114402065180965,19.36,30.0
01a59769o0665o,284.214547972973,36.6188159459459,16.75,0.02,43.14,o,22.189,59769.54465475,5645.84,3341.38,529.0,181.2,375.3,8.7,180.4,3444.8,499.0,1.33,2.91,2.75,1.0,3.0,-0.4427,727.7177909544272,16.869557104459144,19.36,30.0
01a59769o0673o,284.214547972973,36.6188159459459,16.68,0.02,46.73,o,22.187,59769.54858715,5587.59,3266.09,598.0,181.3,387.9,8.3,180.5,3807.3,544.3,1.88,2.95,2.79,1.0,3.0,-0.4427,775.0054278108081,16.58299832644936,19.29,30.0
01a59769o0730o,284.214547972973,36.6188159459459,16.7,0.03,41.12,o,22.173,59769.57507365,5583.42,3386.99,486.0,180.2,345.4,8.4,179.5,4009.0,564.0,1.3,3.23,2.85,1.0,3.0,-0.4057,755.6635267704986,18.377456933619538,19.18,30.0
02a59770o0425o,284.214547972973,36.6188159459459,16.64,0.03,39.95,o,22.136,59770.43602935,4886.55,9219.05,759.0,179.9,695.2,17.4,175.9,5329.2,955.2,1.17,2.3,1.96,1.0,3.0,-0.4437,798.0910050692476,19.9752351671532,19.22,30.0
02a59770o0434o,284.214547972973,36.6188159459459,16.63,0.03,39.05,o,22.136,59770.44009715,4867.26,9180.12,769.0,181.1,679.4,17.4,177.8,3879.1,733.0,1.43,2.36,1.99,1.0,3.0,-0.4417,811.0532467928651,20.77174932910782,19.21,30.0
02a59770o0445o,284.214547972973,36.6188159459459,16.62,0.03,39.47,o,22.137,59770.44524125,4923.44,9256.53,864.0,180.1,702.5,17.8,182.8,5888.4,805.1,1.26,2.32,1.96,1.0,3.0,-0.4497,817.2390873084689,20.707267977353375,19.19,30.0
02a59770o0475o,284.214547972973,36.6188159459459,16.63,0.03,42.4,o,22.138,59770.45900395,4942.18,9139.56,947.0,179.4,750.4,17.7,178.7,4848.7,720.7,1.79,2.21,1.89,1.0,3.0,-0.4567,806.3166883818651,19.01893041625668,19.26,30.0
01a59771o0390o,284.214547972973,36.6188159459459,16.56,0.03,35.24,o,22.181,59771.42303275,5593.87,3292.93,620.0,181.4,482.8,13.7,183.1,6417.0,856.0,1.16,2.73,2.57,1.0,3.0,-0.4857,860.24424735304,24.410410498626028,18.84,30.0
01a59771o0397o,284.214547972973,36.6188159459459,16.59,0.03,36.05,o,22.191,59771.42622305,5614.36,3331.57,671.0,180.0,472.3,13.1,180.9,5499.3,898.2,1.32,2.75,2.6,1.0,3.0,-0.4737,840.3935927864434,23.309667722850747,18.91,30.0
01a59771o0408o,284.214547972973,36.6188159459459,16.56,0.03,39.59,o,22.192,59771.43140895,5556.16,3256.23,646.0,179.7,475.1,12.0,178.8,5804.6,771.5,1.66,2.79,2.63,1.0,3.0,-0.4697,863.5822900930868,21.812223702624802,18.86,30.0
01a59771o0430o,284.214547972973,36.6188159459459,16.56,0.03,34.28,o,22.171,59771.44187825,5543.36,3373.7,662.0,181.3,473.1,13.8,183.8,6182.2,951.8,1.0,2.78,2.61,1.0,3.0,-0.4677,865.3603584339766,25.24196353073108,18.8,30.0
01a59772o0422o,284.214547631579,36.6188159210526,16.52,0.03,36.7,o,22.205,59772.44294355,5600.14,3294.26,720.0,180.8,499.1,13.6,183.7,6554.8,735.9,1.38,2.78,2.62,1.0,3.0,-0.4777,896.3805043917794,24.425515647622117,18.81,30.0
01a59772o0482o,284.214547631579,36.6188159210526,16.5,0.03,35.74,o,22.202,59772.47157565,5628.19,3335.31,698.0,179.0,493.2,13.8,180.5,6133.8,965.2,1.2,2.83,2.65,1.0,3.0,-0.4727,910.3620029311807,25.472416140410164,18.76,30.0
01a59772o0488o,284.214547631579,36.6188159210526,16.5,0.03,35.39,o,22.201,59772.47504205,5568.75,3259.09,633.0,178.1,488.4,13.8,178.8,5900.9,1076.0,1.27,2.85,2.66,1.0,3.0,-0.4747,913.8205014936681,25.82048100043534,18.76,30.0
01a59772o0545o,284.214546153846,36.6188157692308,16.62,0.03,32.03,o,22.198,59772.50236585,5561.92,3379.95,596.0,176.8,458.1,14.3,181.1,7027.1,1044.0,1.52,2.78,2.61,1.0,3.0,-0.4707,819.604511518819,25.584685690284022,18.74,30.0
01a59775o0381o,284.214544175824,36.6188186813187,16.45,0.03,36.75,o,22.2,59775.42361545,5595.95,3292.28,506.0,179.5,385.9,10.5,175.5,4208.7,808.8,1.38,3.32,3.17,1.0,3.0,-0.4217,955.5003924629759,25.998326304382605,18.65,30.0
01a59775o0387o,284.214544175824,36.6188186813187,16.46,0.03,32.97,o,22.195,59775.42647835,5617.74,3330.95,590.0,181.1,333.0,10.1,181.6,5928.6,902.2,1.12,3.63,3.4,1.0,3.0,-0.3967,949.2673003181463,28.791590790430263,18.56,30.0
01a59775o0399o,284.214544175824,36.6188186813187,16.44,0.03,34.5,o,22.2,59775.43211255,5558.79,3255.1,517.0,181.0,376.0,10.9,175.4,3731.1,849.9,1.36,3.42,3.25,1.0,3.0,-0.4017,965.2861106565056,27.98302820786147,18.63,30.0
