#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
04a59651o0286o,170.420820357143,20.1747992857143,>19.69,0.0,3.0,o,21.895,59651.17177505,8286.12,6101.47,164.0,178.5,5.3,17.4,178.5,404.6,1181.0,1.04,2.31,1.9,1.0,3.0,-0.4087,7.161437329616214,23.511133874589074,18.76,30.0
04a59651o0330o,170.420820357143,20.1747992857143,>19.321778806038385,0.0,1.04,o,21.895,59651.19184005,2188.85,4619.73,216.0,179.0,17.4,16.7,177.5,78.9,965.3,1.28,2.24,1.96,1.0,3.0,-0.4147,23.648961989676245,22.69756696710306,18.85,30.0
01a59651o0323o,170.420820357143,20.1747992857143,>19.65,0.0,3.0,o,22.044,59651.36632005,2466.2,6381.5,139.0,181.0,-19.7,13.0,184.7,3.0,1068.4,1.18,2.77,2.52,1.0,3.0,-0.4947,-39.948941931570964,26.362245944691495,18.87,30.0
01a59651o0327o,170.420820357143,20.1747992857143,>19.65,0.0,3.0,o,22.118,59651.36814365,2446.37,6342.72,162.0,181.5,-10.0,12.9,180.3,-1961.5,850.4,1.36,2.86,2.63,1.0,3.0,-0.4787,-20.11317011797982,25.94598945219397,18.89,30.0
01a59651o0380o,170.420820357143,20.1747992857143,>19.75,0.0,3.0,o,22.216,59651.39565335,2508.6,6414.01,176.0,181.2,5.7,11.9,180.3,561.8,870.1,1.38,2.96,2.76,1.0,3.0,-0.4597,11.179809260283886,23.340303543399695,18.93,30.0
01a59651o0413o,170.420820357143,20.1747992857143,>19.78,0.0,3.0,o,22.219,59651.41091075,2525.98,6296.63,238.0,181.6,9.4,12.3,178.1,-955.8,845.4,1.29,2.84,2.7,1.0,3.0,-0.4767,17.529466674084528,22.937493626727633,19.0,30.0
02a59658o0511o,170.420820357143,20.1747992857143,>19.77,0.0,3.0,o,22.128,59658.44541585,4392.92,6223.23,159.0,184.3,-2.2,20.4,185.2,-269.2,1174.1,1.12,2.23,1.92,1.0,3.0,-0.4357,-2.3987639746670406,22.24308412873074,18.81,30.0
02a59658o0518o,170.420820357143,20.1747992857143,>19.87,0.0,3.0,o,22.127,59658.44861395,4373.96,6184.35,128.0,181.6,-26.8,20.4,182.9,732.2,1078.5,0.91,2.11,1.86,1.0,3.0,-0.4537,-27.257683146409356,20.74838567861011,18.89,30.0
02a59658o0532o,170.420820357143,20.1747992857143,>19.84,0.0,3.0,o,22.13,59658.45556875,4432.19,6262.43,153.0,181.7,-29.2,20.5,179.5,622.6,1507.5,1.02,2.14,1.87,1.0,3.0,-0.4417,-29.86736962485589,20.96853004484746,18.89,30.0
02a59658o0555o,170.420820357143,20.1747992857143,>19.79,0.0,3.0,o,22.126,59658.46609275,4452.98,6149.49,124.0,182.4,-40.2,20.5,187.4,735.0,1030.8,0.89,2.19,1.91,1.0,3.0,-0.4427,-43.177975985761336,22.018619594729035,18.81,30.0
04a59659o0592o,170.420820357143,20.1747992857143,>19.092388292359615,0.0,1.58,o,21.902,59659.24745955,4102.15,514.38,147.0,159.2,31.4,19.9,163.3,1477.2,1600.1,1.09,2.42,1.94,1.0,3.0,-0.3877,44.2288338984106,28.030375623514995,18.53,30.0
04a59659o0598o,170.420820357143,20.1747992857143,>19.010011719679884,0.0,1.53,o,21.9,59659.25016985,4122.81,553.19,227.0,154.6,34.0,22.2,155.6,-73.7,1354.4,0.83,2.36,1.91,1.0,3.0,-0.3927,46.27890051722535,30.217399749482436,18.52,30.0
04a59659o0610o,170.420820357143,20.1747992857143,>19.43,0.0,3.0,o,21.897,59659.25564515,4068.15,472.55,180.0,171.5,12.9,21.3,177.9,982.4,1264.3,1.05,2.37,1.92,1.0,3.0,-0.3857,17.660298109856267,29.160027111623137,18.5,30.0
04a59659o0636o,170.420820357143,20.1747992857143,>19.37,0.0,3.0,o,21.888,59659.26744505,4054.43,585.43,205.0,165.3,-18.0,21.1,162.3,-677.1,1239.4,0.94,2.44,1.97,1.0,3.0,-0.3747,-25.982880916326792,30.45771040747196,18.41,30.0
01a59659o0451o,170.420820357143,20.1747992857143,>19.8,0.0,3.0,o,22.214,59659.41803385,9314.17,8705.9,211.0,184.2,-11.3,11.7,188.3,2402.1,1061.2,1.33,2.92,2.71,1.0,3.0,-0.4637,-21.586852849238777,22.350989233282625,18.96,30.0
01a59659o0465o,170.420820357143,20.1747992857143,>19.79,0.0,3.0,o,22.214,59659.42507765,9336.03,8744.1,197.0,183.6,0.5,10.7,183.2,1646.0,780.7,1.24,3.06,2.84,1.0,3.0,-0.4497,1.0355439033397589,22.160639531470835,18.94,30.0
01a59659o0472o,170.420820357143,20.1747992857143,>19.77,0.0,3.0,o,22.215,59659.42826835,9276.99,8667.83,202.0,185.2,-11.0,12.1,184.5,50.8,820.5,1.25,2.9,2.72,1.0,3.0,-0.4677,-21.004789440434656,23.105268384478126,18.98,30.0
01a59659o0494o,170.420820357143,20.1747992857143,>19.75,0.0,3.0,o,22.213,59659.43834365,9263.15,8786.18,193.0,180.8,8.6,11.9,180.6,1167.0,852.6,1.22,2.94,2.75,1.0,3.0,-0.4667,16.84756810953687,23.31233261668474,18.95,30.0
01a59660o0430o,170.420820357143,20.1747992857143,>20.04,0.0,3.0,o,22.211,59660.43003595,9318.14,8706.55,205.0,182.7,2.6,10.4,184.7,1605.3,716.5,1.1,2.77,2.57,1.0,3.0,-0.4847,4.568198697586828,18.272794790347312,19.18,30.0
01a59660o0442o,170.420820357143,20.1747992857143,>19.9,0.0,3.0,o,22.203,59660.43558805,9340.27,8744.38,227.0,183.9,4.7,10.4,183.6,821.4,838.3,1.08,2.94,2.73,1.0,3.0,-0.4637,9.199549926026183,20.35645090014304,19.07,30.0
01a59660o0448o,170.420820357143,20.1747992857143,>19.82,0.0,3.0,o,22.176,59660.43839345,9279.24,8668.45,205.0,186.0,6.6,11.7,188.2,1424.2,906.1,0.83,2.82,2.65,1.0,3.0,-0.4787,12.502523026408683,22.16356354681539,19.05,30.0
01a59660o0521o,170.420820357143,20.1747992857143,>19.385293594003112,0.0,1.82,o,22.209,59660.47298265,9271.61,8789.72,212.0,181.4,19.8,10.9,178.0,22.9,737.4,1.3,2.93,2.73,1.0,3.0,-0.4677,38.55264710170092,21.223426939825256,19.01,30.0
02a59660o0541o,170.420820357143,20.1747992857143,>19.734979072983872,0.0,1.19,o,22.122,59660.48256905,4393.14,6224.59,191.0,181.9,17.0,14.3,181.7,151.7,732.5,0.99,2.19,1.92,1.0,3.0,-0.4357,18.304295158207832,15.397142397786592,19.24,30.0
02a59660o0549o,170.420820357143,20.1747992857143,>20.16,0.0,3.0,o,22.118,59660.48623415,4373.97,6185.53,180.0,179.9,-7.7,14.6,178.4,-410.0,730.8,1.05,2.17,1.91,1.0,3.0,-0.4422,-8.251683683255163,15.646049581237065,19.23,30.0
02a59660o0580o,170.420820357143,20.1747992857143,>20.09,0.0,3.0,o,22.118,59660.50048615,4430.3,6262.74,179.0,179.4,-5.6,15.2,181.0,304.1,772.9,1.06,2.2,1.93,1.0,3.0,-0.4377,-6.122471358297988,16.618136543951678,19.21,30.0
02a59660o0611o,170.420820357143,20.1747992857143,>20.08,0.0,3.0,o,22.107,59660.51489745,4448.87,6146.9,201.0,180.2,10.0,15.5,183.1,1322.5,847.4,1.1,2.19,1.9,1.0,3.0,-0.4407,10.8531663859826,16.82240789827303,19.18,30.0
02a59661o0463o,170.420820357143,20.1747992857143,>20.41,0.0,3.0,o,22.128,59661.42598585,4397.14,6224.3,176.0,182.7,6.1,12.3,180.0,666.4,646.0,1.22,2.15,1.84,1.0,3.0,-0.4417,6.179379435264575,12.460060172746603,19.48,30.0
02a59661o0470o,170.420820357143,20.1747992857143,>19.892247901708778,0.0,2.26,o,22.125,59661.42918645,4377.12,6184.6,193.0,182.3,29.6,13.1,178.9,-96.9,673.9,0.85,2.15,1.84,1.0,3.0,-0.4437,30.123590783891146,13.331724299627501,19.5,30.0
02a59661o0482o,170.420820357143,20.1747992857143,>19.49,0.0,3.0,o,21.354,59661.43523355,4433.66,6260.89,177.0,180.9,0.8,13.3,182.0,85.0,713.9,1.39,2.2,1.9,1.0,3.0,-0.4447,1.7515599810601188,29.119684685124476,18.47,30.0
02a59661o0504o,170.420820357143,20.1747992857143,>20.35,0.0,3.0,o,22.11,59661.44540365,4453.54,6147.19,157.0,182.0,-25.4,12.8,184.6,939.1,599.6,1.09,2.16,1.83,1.0,3.0,-0.4437,-26.187696724321206,13.196949530366595,19.43,30.0
02a59662o0213c,170.420820357143,20.1747992857143,>18.16,0.0,3.0,c,19.733,59662.43052745,4393.59,6221.45,154.0,179.4,-3.8,7.7,178.4,-227.1,617.6,1.03,2.46,2.25,1.0,3.0,-0.4147,-47.69358485606476,96.64226405044701,17.15,30.0
02a59662o0219c,170.420820357143,20.1747992857143,>18.15,0.0,3.0,c,20.023,59662.43338605,4374.5,6183.15,176.0,181.0,9.5,9.6,180.7,1420.7,544.3,0.99,2.51,2.32,1.0,3.0,-0.4137,95.94979627115109,96.95979412663688,17.42,30.0
02a59662o0225c,170.420820357143,20.1747992857143,>18.48,0.0,3.0,c,20.273,59662.43626305,4432.1,6261.4,188.0,181.4,-6.8,9.0,183.9,1304.9,589.8,1.11,2.51,2.31,1.0,3.0,-0.4107,-54.16931694879187,71.6946841969304,17.66,30.0
02a59662o0232c,170.420820357143,20.1747992857143,>18.47,0.0,3.0,c,20.104,59662.43946225,4451.47,6146.22,195.0,180.9,-3.8,8.1,183.0,1790.5,497.0,1.08,2.44,2.27,1.0,3.0,-0.4137,-33.881140842679535,72.22032653308007,17.49,30.0
04a59663o0390o,170.420820357143,20.1747992857143,>20.05,0.0,3.0,o,21.957,59663.17135335,4045.96,562.69,173.0,172.8,-10.8,13.4,171.2,-1715.0,701.9,0.74,2.26,1.92,1.0,3.0,-0.4097,-13.639302723174007,16.922838563938118,19.27,30.0
04a59663o0398o,170.420820357143,20.1747992857143,>20.07,0.0,3.0,o,21.957,59663.17505125,4068.64,598.09,172.0,176.1,-0.9,13.1,173.0,-1428.3,667.1,1.31,2.28,1.9,1.0,3.0,-0.4077,-1.1326342824652198,16.486121222549308,19.23,30.0
04a59663o0419o,170.420820357143,20.1747992857143,>20.23,0.0,3.0,o,21.956,59663.18492315,4020.26,509.84,176.0,176.7,-5.5,11.5,174.2,61.3,859.2,1.38,2.25,1.89,1.0,3.0,-0.4017,-6.763410650504269,14.141676814690744,19.32,30.0
04a59663o0431o,170.420820357143,20.1747992857143,>20.09,0.0,3.0,o,21.955,59663.19042425,4006.19,622.16,134.0,176.9,-16.2,12.5,173.2,-1589.7,799.5,1.33,2.28,1.95,1.0,3.0,-0.4087,-20.98182295800752,16.189678208339135,19.25,30.0
01a59664o0438o,170.420820357143,20.1747992857143,>20.28,0.0,3.0,o,22.187,59664.41294005,10193.2,2543.37,183.0,181.3,-19.8,7.9,181.2,545.5,552.9,1.27,2.82,2.61,1.0,3.0,-0.4767,-36.50173864540207,14.563825015084664,19.42,30.0
01a59664o0470o,170.420820357143,20.1747992857143,>20.25,0.0,3.0,o,22.187,59664.42764245,10217.0,2582.2,162.0,181.5,-14.6,8.1,182.7,1322.3,567.1,1.1,2.84,2.59,1.0,3.0,-0.4767,-26.89860176305695,14.923196868545292,19.39,30.0
01a59664o0471o,170.420820357143,20.1747992857143,>20.31,0.0,3.0,o,22.185,59664.42809595,231.09,2771.81,171.0,181.6,-25.7,8.0,181.0,615.2,612.2,1.2,2.75,2.56,1.0,3.0,-0.4817,-45.61046792439225,14.197811027048171,19.45,30.0
01a59664o0479o,170.420820357143,20.1747992857143,>20.26,0.0,3.0,o,22.187,59664.43174335,10158.6,2507.54,153.0,180.1,-26.0,8.2,181.4,438.4,678.1,1.18,2.8,2.57,1.0,3.0,-0.4807,-47.03522738768766,14.834187099193802,19.42,30.0
01a59664o0491o,170.420820357143,20.1747992857143,>20.19,0.0,3.0,o,22.181,59664.43722065,10142.2,2625.62,158.0,181.3,-4.1,8.4,180.7,-456.3,571.6,1.05,2.85,2.61,1.0,3.0,-0.4737,-7.659985884731724,15.693629617499145,19.37,30.0
01a59664o0495o,170.420820357143,20.1747992857143,>20.22,0.0,3.0,o,22.186,59664.43904425,253.81,2811.06,155.0,181.1,-6.8,8.6,181.1,515.7,596.0,1.05,2.76,2.58,1.0,3.0,-0.4787,-12.161760482079364,15.381050021453314,19.4,30.0
01a59664o0510o,170.420820357143,20.1747992857143,>20.19,0.0,3.0,o,22.187,59664.44589545,193.74,2733.35,182.0,180.8,-0.5,8.4,178.5,-1437.1,634.0,1.27,2.84,2.63,1.0,3.0,-0.4727,-0.9319719430656616,15.657128643503112,19.41,30.0
02a59664o0269c,170.420820357143,20.1747992857143,>20.3,0.0,3.0,c,22.146,59664.44949395,4446.12,6145.3,193.0,179.4,4.4,7.7,180.7,1690.0,655.4,1.12,2.81,2.52,1.0,3.0,-0.3927,7.500984748949853,13.126723310662241,19.48,30.0
01a59664o0518o,170.420820357143,20.1747992857143,>20.2,0.0,3.0,o,22.184,59664.44954895,179.23,2850.68,182.0,180.7,-10.8,7.9,182.5,1059.6,634.7,1.13,2.91,2.7,1.0,3.0,-0.4607,-21.000965134010503,15.361817088766937,19.35,30.0
02a59664o0289c,170.420820357143,20.1747992857143,>19.92265748460466,0.0,1.51,c,22.14,59664.45863875,4367.45,6185.08,187.0,179.9,10.4,6.9,180.1,364.4,598.9,1.32,2.93,2.67,1.0,3.0,-0.3897,19.641333341296775,13.031269236052669,19.46,30.0
02a59664o0298c,170.420820357143,20.1747992857143,>19.880756251918218,0.0,1.08,c,22.14,59664.46279885,4423.99,6262.58,187.0,179.8,8.1,7.5,181.2,976.5,546.2,1.39,2.95,2.55,1.0,3.0,-0.3847,14.642187387927581,13.55758091474776,19.47,30.0
02a59664o0323c,170.420820357143,20.1747992857143,>19.840391920565573,0.0,2.3,c,22.138,59664.47513145,4442.86,6147.88,201.0,180.3,19.3,8.4,180.6,892.4,619.3,1.11,2.72,2.51,1.0,3.0,-0.4027,32.25215065586809,14.037205466802693,19.45,30.0
02a59665o0313c,170.420820357143,20.1747992857143,>20.49,0.0,3.0,c,22.187,59665.35830395,6201.25,4362.55,182.0,181.0,8.2,8.3,181.4,1011.8,644.5,1.15,2.52,2.28,1.0,3.0,-0.4067,11.063893469495115,11.198818999610909,19.58,30.0
02a59665o0317c,170.420820357143,20.1747992857143,>20.56,0.0,3.0,c,22.188,59665.36012885,6221.81,4401.36,164.0,180.9,-5.1,8.0,183.3,553.9,495.7,1.5,2.5,2.24,1.0,3.0,-0.4107,-6.725381863608976,10.549618609582707,19.61,30.0
02a59665o0389c,170.420820357143,20.1747992857143,>19.99343186004893,0.0,1.62,c,22.192,59665.39349945,4432.68,6256.93,200.0,181.2,15.1,9.3,182.8,1865.0,645.4,1.35,2.47,2.25,1.0,3.0,-0.4147,19.761284193830672,12.170857152491738,19.62,30.0
02a59665o0406c,170.420820357143,20.1747992857143,>20.34,0.0,3.0,c,22.191,59665.40139185,4452.49,6143.18,180.0,179.7,-2.6,9.8,181.7,797.5,651.4,1.18,2.48,2.26,1.0,3.0,-0.4127,-3.4284057374526444,12.922452395013813,19.61,30.0
02a59666o0424c,170.420820357143,20.1747992857143,>19.89781389497228,0.0,1.19,c,22.16,59666.40852945,326.28,9867.65,216.0,181.9,11.8,9.9,184.1,1426.0,535.3,1.2,2.47,2.25,1.0,3.0,-0.4157,15.919162792977092,13.355907766989256,19.63,30.0
02a59666o0430c,170.420820357143,20.1747992857143,>19.964639231433768,0.0,1.51,c,22.19,59666.41136725,307.32,9828.93,169.0,181.6,15.1,10.0,183.2,1286.9,625.6,1.61,2.4,2.2,1.0,3.0,-0.4167,18.843848983795482,12.479370187944028,19.67,30.0
02a59666o0443c,170.420820357143,20.1747992857143,>20.36,0.0,3.0,c,22.19,59666.41735615,364.45,9907.45,175.0,180.9,-5.4,9.8,187.3,3063.6,652.2,1.29,2.46,2.24,1.0,3.0,-0.4147,-7.019976051418611,12.739956537759701,19.64,30.0
02a59666o0458c,170.420820357143,20.1747992857143,>19.959007622318264,0.0,2.09,c,22.188,59666.42428665,10326.7,9895.98,205.0,179.6,20.3,9.7,179.8,165.9,597.9,1.26,2.45,2.24,1.0,3.0,-0.4137,26.30685226595404,12.570269309347497,19.64,30.0
02a59666o0464c,170.420820357143,20.1747992857143,>20.47,0.0,3.0,c,22.19,59666.42706285,10306.2,9856.13,194.0,181.9,-9.9,9.0,184.0,957.4,529.6,1.23,2.43,2.23,1.0,3.0,-0.4147,-12.656250921752667,11.505682656138788,19.65,30.0
02a59666o0465c,170.420820357143,20.1747992857143,>20.34,0.0,3.0,c,22.188,59666.42751965,385.39,9790.67,197.0,181.9,4.3,9.9,184.9,1965.6,706.7,1.2,2.47,2.24,1.0,3.0,-0.4147,5.623052941594411,12.946098632973179,19.64,30.0
01a59666o0177o,170.420820357143,20.1747992857143,>20.19,0.0,3.0,o,22.21,59666.43039925,10198.1,2538.47,153.0,180.6,-4.1,8.8,181.5,620.3,599.0,1.01,2.81,2.6,1.0,3.0,-0.4747,-7.3319968528527335,15.736968854903427,19.36,30.0
02a59666o0477c,170.420820357143,20.1747992857143,>20.51,0.0,3.0,c,22.188,59666.43304505,10365.0,9936.47,161.0,182.0,-11.1,8.5,184.6,305.2,526.9,1.39,2.46,2.24,1.0,3.0,-0.4127,-14.429950772360522,11.049962303158962,19.67,30.0
01a59666o0184o,170.420820357143,20.1747992857143,>20.14,0.0,3.0,o,22.211,59666.43359005,10219.3,2577.31,210.0,181.1,2.2,8.9,180.5,568.1,592.3,1.31,2.86,2.65,1.0,3.0,-0.4657,4.043834127918054,16.359147153850312,19.34,30.0
01a59666o0199o,170.420820357143,20.1747992857143,>20.28,0.0,3.0,o,22.209,59666.44043735,10161.3,2503.0,197.0,181.2,0.4,7.9,178.6,-342.9,688.1,1.19,2.86,2.62,1.0,3.0,-0.4727,0.7329697661682373,14.476152881822689,19.32,30.0
02a59666o0499c,170.420820357143,20.1747992857143,>20.016815281330828,0.0,1.08,c,22.187,59666.44318005,10383.4,9822.06,196.0,181.5,9.9,9.2,180.3,500.6,494.5,1.34,2.45,2.24,1.0,3.0,-0.4127,12.829450119849508,11.92231728309247,19.68,30.0
01a59666o0226o,170.420820357143,20.1747992857143,>20.23,0.0,3.0,o,22.207,59666.45279335,10146.5,2621.88,171.0,180.1,-14.2,9.3,180.1,703.6,738.2,1.12,2.69,2.46,1.0,3.0,-0.4907,-23.40639214223484,15.329538515689016,19.38,30.0
01a59666o0227o,170.420820357143,20.1747992857143,>20.27,0.0,3.0,o,22.208,59666.45324915,237.69,2767.2,192.0,181.8,-3.3,8.8,183.0,932.0,639.3,1.76,2.71,2.51,1.0,3.0,-0.4877,-5.570776020701389,14.855402721870373,19.37,30.0
01a59666o0235o,170.420820357143,20.1747992857143,>20.24,0.0,3.0,o,22.212,59666.45693145,259.15,2806.72,192.0,180.8,-3.0,9.2,182.7,1144.0,660.7,1.44,2.67,2.5,1.0,3.0,-0.4837,-4.933228934115039,15.128568731286117,19.41,30.0
01a59666o0251o,170.420820357143,20.1747992857143,>19.64209734500029,0.0,1.52,o,22.207,59666.46423525,200.35,2728.74,189.0,178.3,14.9,9.8,176.8,-1086.8,634.3,1.22,2.75,2.51,1.0,3.0,-0.4857,25.500660478685678,16.772246489336894,19.35,30.0
01a59666o0290o,170.420820357143,20.1747992857143,>20.21,0.0,3.0,o,22.202,59666.48208085,191.2,2846.95,198.0,179.8,3.9,9.3,176.7,-69.0,661.6,1.31,2.7,2.49,1.0,3.0,-0.4897,6.55520780283686,15.63164937599559,19.37,30.0
04a59667o0415o,170.420820357143,20.1747992857143,>20.25,0.0,3.0,o,21.93,59667.15961125,4120.96,2509.86,177.0,180.8,-5.7,9.6,179.4,47.9,643.4,1.3,2.42,2.03,1.0,3.0,-0.3917,-8.21760013490718,13.840168648264722,19.34,30.0
04a59667o0422o,170.420820357143,20.1747992857143,>20.25,0.0,3.0,o,21.929,59667.16278145,4143.2,2546.06,142.0,182.0,-5.2,9.8,181.3,113.9,572.0,1.21,2.4,2.0,1.0,3.0,-0.3967,-7.365518527489373,13.881169532576125,19.34,30.0
04a59667o0433o,170.420820357143,20.1747992857143,>20.33,0.0,3.0,o,21.93,59667.16802715,4090.66,2463.3,175.0,181.4,-7.9,9.5,180.9,-737.0,510.5,1.13,2.34,1.97,1.0,3.0,-0.4037,-10.806073574030044,12.994645437124735,19.38,30.0
04a59667o0456o,170.420820357143,20.1747992857143,>20.29,0.0,3.0,o,21.929,59667.17869895,4081.42,2570.28,173.0,181.6,-20.5,10.6,181.5,-477.6,637.1,1.21,2.24,1.9,1.0,3.0,-0.4117,-26.10443065850289,13.497900730738078,19.45,30.0
01a59667o0459o,170.420820357143,20.1747992857143,>18.67,0.0,3.0,o,20.695,59667.42270595,10195.7,2541.03,184.0,181.0,0.1,8.1,181.3,479.6,647.1,1.18,2.89,2.75,1.0,3.0,-0.4567,0.7723057741689179,62.55676770768233,17.78,30.0
01a59667o0462o,170.420820357143,20.1747992857143,>18.59,0.0,3.0,o,20.646,59667.42407205,230.42,2768.24,205.0,181.9,2.9,8.3,182.2,768.5,566.1,0.97,2.9,2.77,1.0,3.0,-0.4497,23.530681752836948,67.34643398225747,17.71,30.0
01a59667o0466o,170.420820357143,20.1747992857143,>19.36,0.0,3.0,o,21.34,59667.42589345,10214.3,2579.81,191.0,179.5,-0.8,8.5,178.1,-370.9,676.2,1.15,2.78,2.63,1.0,3.0,-0.4667,-3.167008847803979,33.64946900791728,18.46,30.0
01a59667o0478o,170.420820357143,20.1747992857143,>19.38,0.0,3.0,o,21.362,59667.43138145,10156.7,2504.66,170.0,180.7,-4.5,8.4,175.8,-1007.4,678.2,1.04,2.79,2.66,1.0,3.0,-0.4707,-17.78513225076648,33.198913534764095,18.45,30.0
01a59667o0489o,170.420820357143,20.1747992857143,>19.075733447027304,0.0,1.94,o,21.458,59667.43651335,253.01,2807.34,191.0,181.6,15.7,8.1,177.6,-1843.1,590.6,1.17,2.76,2.61,1.0,3.0,-0.4657,54.87922720161626,28.313486645419857,18.63,30.0
01a59667o0496o,170.420820357143,20.1747992857143,>18.9,0.0,3.0,o,20.834,59667.43970245,192.27,2729.84,123.0,180.0,-19.1,7.8,180.2,-354.2,608.3,1.14,2.84,2.68,1.0,3.0,-0.4707,-125.90565787078337,51.416970229953414,17.95,30.0
01a59667o0500o,170.420820357143,20.1747992857143,>17.56,0.0,3.0,o,19.605,59667.44154705,10140.9,2623.27,183.0,179.3,8.2,9.0,177.1,811.5,629.9,0.76,2.78,2.63,1.0,3.0,-0.4887,163.7469208292726,179.72223017846997,16.77,30.0
01a59667o0513o,170.420820357143,20.1747992857143,>18.18,0.0,3.0,o,19.99,59667.44747855,177.31,2847.67,169.0,181.3,3.2,7.7,180.9,20.3,529.4,1.15,2.69,2.55,1.0,3.0,-0.4917,42.16976531203207,101.47099778207716,17.1,30.0
02a59668o0263c,170.420820357143,20.1747992857143,>18.43,0.0,3.0,c,20.308,59668.33504725,10264.1,712.49,183.0,183.4,-13.7,10.5,185.4,284.3,714.0,1.12,2.4,2.24,1.0,3.0,-0.4137,-98.25136042272806,75.30213755026602,17.64,30.0
02a59668o0264c,170.420820357143,20.1747992857143,>18.72,0.0,3.0,c,20.255,59668.33550405,264.69,691.06,185.0,181.8,-5.9,7.5,180.7,53.8,468.3,1.32,2.43,2.26,1.0,3.0,-0.4137,-45.3863721309937,57.69454084448351,17.58,30.0
02a59668o0270c,170.420820357143,20.1747992857143,>17.34,0.0,3.0,c,19.539,59668.33831605,10282.9,752.71,200.0,182.6,10.1,13.4,185.2,1592.1,851.3,1.2,2.47,2.28,1.0,3.0,-0.4087,153.35993624448577,203.4676381857534,16.81,30.0
02a59668o0271c,170.420820357143,20.1747992857143,>18.187714865787378,0.0,1.71,c,19.88,59668.33877285,286.09,732.12,178.0,181.5,9.9,5.8,180.9,-22.4,365.4,1.05,2.45,2.29,1.0,3.0,-0.4137,109.89944686531484,64.38553452715414,17.22,30.0
02a59668o0285c,170.420820357143,20.1747992857143,>19.87,0.0,3.0,c,21.793,59668.34519235,10226.7,676.03,182.0,181.5,8.1,10.3,182.4,297.6,700.7,1.52,2.49,2.29,1.0,3.0,-0.4117,15.663131482855382,19.917315342396353,19.25,30.0
02a59668o0286c,170.420820357143,20.1747992857143,>20.13,0.0,3.0,c,21.781,59668.34564745,227.39,651.76,158.0,178.7,-8.1,8.0,178.3,216.1,510.6,1.17,2.49,2.29,1.0,3.0,-0.4097,-15.808060654070397,15.612899411427554,19.24,30.0
02a59668o0299c,170.420820357143,20.1747992857143,>19.88,0.0,3.0,c,21.89,59668.35159345,10206.4,795.37,169.0,181.7,0.9,11.5,180.9,-372.4,615.8,1.19,2.45,2.26,1.0,3.0,-0.4107,1.5441012631058757,19.730182806352854,19.38,30.0
02a59668o0303c,170.420820357143,20.1747992857143,>20.2,0.0,3.0,c,21.813,59668.35342115,209.41,770.55,166.0,176.6,-6.6,8.1,174.5,-862.8,661.5,1.56,2.44,2.24,1.0,3.0,-0.4127,-12.02099801657187,14.753043020338204,19.29,30.0
02a59669o0408c,170.420820357143,20.1747992857143,>19.91458315245509,0.0,1.3,c,22.181,59669.40166215,321.78,9867.39,204.0,181.9,12.9,9.9,187.4,2272.6,539.8,1.3,2.46,2.26,1.0,3.0,-0.4157,17.07623024142633,13.105013906210903,19.67,30.0
02a59669o0417c,170.420820357143,20.1747992857143,>20.27,0.0,3.0,c,22.177,59669.40580385,302.41,9825.82,179.0,182.1,6.7,10.5,185.2,1547.0,572.5,1.62,2.46,2.24,1.0,3.0,-0.4147,8.814885458753169,13.81437273386691,19.68,30.0
02a59669o0431c,170.420820357143,20.1747992857143,>20.32,0.0,3.0,c,22.18,59669.41226645,359.14,9904.98,209.0,182.0,8.1,9.8,186.7,1945.6,524.8,1.44,2.5,2.26,1.0,3.0,-0.4147,10.896630188091107,13.183577264604056,19.61,30.0
02a59669o0438c,170.420820357143,20.1747992857143,>20.082972923794262,0.0,1.54,c,22.181,59669.41548075,10321.4,9893.24,191.0,180.4,12.9,8.4,182.4,1824.4,489.6,1.31,2.49,2.26,1.0,3.0,-0.4107,17.205061993797433,11.203296182007632,19.64,30.0
02a59669o0445c,170.420820357143,20.1747992857143,>20.48,0.0,3.0,c,22.179,59669.41869605,10301.2,9853.5,198.0,181.0,0.8,8.4,184.3,1323.2,520.5,1.24,2.5,2.27,1.0,3.0,-0.4127,1.079977227817498,11.339760892083728,19.66,30.0
02a59669o0454c,170.420820357143,20.1747992857143,>20.34,0.0,3.0,c,22.176,59669.42280665,380.09,9786.09,173.0,180.3,8.1,9.8,183.4,1324.8,619.5,1.3,2.46,2.26,1.0,3.0,-0.4137,10.75195183954794,13.008534324391338,19.64,30.0
02a59669o0457c,170.420820357143,20.1747992857143,>20.4,0.0,3.0,c,22.18,59669.42418335,10359.6,9933.87,191.0,181.5,-3.0,9.2,183.2,909.7,557.3,1.43,2.48,2.26,1.0,3.0,-0.4137,-3.9998169822498832,12.266105412232976,19.64,30.0
02a59669o0479c,170.420820357143,20.1747992857143,>20.47,0.0,3.0,c,22.175,59669.43436485,10378.1,9818.08,197.0,180.5,0.3,8.7,182.4,1965.7,577.7,2.01,2.46,2.24,1.0,3.0,-0.4137,0.3950600600728102,11.456741742111495,19.64,30.0
01a59670o0203o,170.420820357143,20.1747992857143,>19.34719099637964,0.0,1.09,o,21.767,59670.30495015,324.72,8009.82,186.0,181.1,8.8,8.1,180.7,-138.0,530.3,1.22,2.9,2.51,1.0,3.0,-0.4907,23.928371174633842,22.024978013015236,19.07,30.0
