MJD	m	dm	uJy	duJy	F	err	chi/N	RA	Dec	x	y	maj	min	phi	apfit	mag5sig	Sky	Obs
58962.329967	-18.826	0.345	-107	37	c	0	1.05	136.46285	-8.58543	1224.51	6982.95	2.6	2.33	46.3	-0.391	17.94	19.46	02a58962o0209c
58982.250141	-21.813000000000002	1.775	-7	12	c	0	1.0	136.46285	-8.58543	5066.53	6881.73	2.96	2.4	48.0	-0.368	19.35	20.88	02a58982o0021c
58982.254286	20.796999999999997	0.777	17	14	c	0	0.98	136.46285	-8.58543	5046.38	6843.37	2.87	2.42	49.9	-0.38	19.4	21.02	02a58982o0030c
58982.260286000004	21.348000000000003	1.338	10	14	c	0	0.66	136.46285	-8.58543	5104.46	6921.26	2.75	2.38	54.3	-0.38799999999999996	19.51	21.13	02a58982o0043c
58982.271356	20.978	0.8170000000000001	15	12	c	0	1.01	136.46285	-8.58543	5123.24	6803.59	2.71	2.59	69.2	-0.396	19.35	21.04	02a58982o0067c
58986.273839	-21.129	0.6970000000000001	-13	9	c	0	1.4	136.46285	-8.58543	9193.29	3308.87	2.54	2.52	26.6	-0.386	19.53	21.15	02a58986o0090c
58986.27797	0.0	21.339000000000002	0	11	c	0	1.01	136.46285	-8.58543	9173.89	3268.87	2.53	2.46	-45.4	-0.39399999999999996	19.51	21.16	02a58986o0099c
58986.284415999995	-20.381	0.408	-26	10	c	0	1.23	136.46285	-8.58543	9233.05	3346.22	2.59	2.56	-33.8	-0.386	19.5	21.19	02a58986o0113c
58986.294538	-21.784000000000002	1.5530000000000002	-7	11	c	0	0.9	136.46285	-8.58543	9253.14	3227.91	2.58	2.49	-46.9	-0.385	19.52	21.24	02a58986o0135c
58990.244191	21.0	1.643	14	24	c	0	0.96	136.46285	-8.58543	9201.52	3307.44	2.46	2.3	-65.6	-0.39399999999999996	18.72	19.49	02a58990o0022c
58990.247413	21.886	3.128	6	20	c	0	1.07	136.46285	-8.58543	9183.69	3267.49	2.56	2.37	-65.9	-0.391	19.09	20.11	02a58990o0029c
58990.253865	-21.254	0.977	-11	11	c	0	0.94	136.46285	-8.58543	9241.96	3344.01	2.55	2.29	-62.7	-0.4	19.49	20.88	02a58990o0043c
58990.264463	22.13	1.923	5	10	c	0	1.18	136.46285	-8.58543	9263.57	3225.36	2.48	2.3	-61.0	-0.39799999999999996	19.57	21.13	02a58990o0066c
59142.596752	-21.967	1.6440000000000001	-6	10	c	0	1.66	136.46285	-8.58543	1277.27	5319.67	2.43	2.29	25.7	-0.41100000000000003	19.49	21.13	02a59142o0880c
59142.599958000006	21.365	1.012	10	10	c	0	1.13	136.46285	-8.58543	1295.45	5358.48	2.38	2.29	21.8	-0.413	19.51	21.15	02a59142o0887c
59142.605459000006	20.888	0.58	16	9	c	0	1.47	136.46285	-8.58543	1236.29	5279.91	2.47	2.32	25.5	-0.41	19.5	21.16	02a59142o0899c
59142.625628999995	26.035	79.0	0	11	c	0	1.32	136.46285	-8.58543	1209.91	5395.79	2.61	2.25	28.0	-0.39799999999999996	19.47	21.13	02a59142o0943c
59170.573866	22.491	2.7310000000000003	4	10	c	0	1.04	136.46285	-8.58543	5728.73	7547.04	2.71	2.33	39.3	-0.39	19.61	21.39	02a59170o0749c
59170.577086000005	-24.101999999999997	11.5	-1	10	c	0	1.01	136.46285	-8.58543	5747.96	7586.13	2.65	2.33	40.3	-0.39299999999999996	19.67	21.43	02a59170o0756c
59170.57985	-21.851	1.3259999999999998	-7	9	c	0	1.6	136.46285	-8.58543	5689.5	7507.25	2.75	2.35	33.9	-0.389	19.67	21.44	02a59170o0762c
59170.591758	21.866999999999997	1.413	6	9	c	0	1.23	136.46285	-8.58543	5670.29	7624.36	2.73	2.34	38.0	-0.389	19.7	21.46	02a59170o0788c
59178.578699	21.831999999999997	1.193	7	8	c	0	1.14	136.46285	-8.58543	5510.41	3674.78	2.27	2.23	32.9	-0.405	19.7	21.45	02a59178o0315c
59178.58052999999	21.503	0.782	9	7	c	0	1.57	136.46285	-8.58543	5529.46	3713.41	2.31	2.25	30.9	-0.40399999999999997	19.71	21.47	02a59178o0319c
59178.599186	21.885	1.2590000000000001	6	8	c	0	1.05	136.46285	-8.58543	5470.55	3636.68	2.36	2.27	36.3	-0.39799999999999996	19.7	21.48	02a59178o0359c
59178.601931	22.743000000000002	3.32	3	10	c	0	0.77	136.46285	-8.58543	5450.86	3753.73	2.34	2.22	33.7	-0.406	19.73	21.48	02a59178o0365c
59194.562295	21.895	1.426	6	9	c	0	1.12	136.46285	-8.58543	1092.03	1425.6	2.58	2.33	-63.1	-0.419	19.77	21.76	02a59194o0818c
59194.564127	21.758000000000003	0.9440000000000001	7	7	c	0	1.55	136.46285	-8.58543	1111.57	1464.73	2.57	2.31	-62.1	-0.42	19.77	21.75	02a59194o0822c
59194.56687	21.914	1.4469999999999998	6	9	c	0	0.8	136.46285	-8.58543	1051.63	1386.62	2.56	2.31	-62.9	-0.423	19.79	21.74	02a59194o0828c
59194.571922	-23.269000000000002	4.928999999999999	-2	9	c	0	1.06	136.46285	-8.58543	1032.8	1503.17	2.49	2.28	-60.6	-0.42200000000000004	19.74	21.71	02a59194o0839c
59196.536682000005	22.156999999999996	1.889	5	9	c	0	1.22	136.46285	-8.58543	7449.33	7268.88	3.36	3.09	7.7	-0.322	19.56	21.84	01a59196o0309c
59196.541288	22.419	2.522	4	10	c	0	0.78	136.46285	-8.58543	7427.91	7228.06	3.11	3.0	-33.3	-0.35	19.54	21.83	01a59196o0319c
59196.547289999995	23.753	5.7139999999999995	1	6	c	0	2.25	136.46285	-8.58543	7489.08	7307.81	3.09	2.96	43.9	-0.32799999999999996	19.53	21.83	01a59196o0332c
59196.584673000005	-21.334	1.476	-11	16	c	0	0.87	136.46285	-8.58543	7511.17	7191.25	5.91	5.5	21.5	-0.21100000000000002	18.88	21.77	01a59196o0346c
59198.52069299999	21.135	2.03	13	26	c	0	1.41	136.46285	-8.58543	1085.19	1428.37	2.55	2.36	-55.6	-0.413	18.52	20.26	02a59198o0725c
59198.523894000005	20.81	1.17	17	20	c	0	1.36	136.46285	-8.58543	1105.32	1466.94	2.58	2.37	-55.3	-0.41200000000000003	18.61	20.37	02a59198o0732c
59198.526641	-20.54	1.089	-22	24	c	0	1.39	136.46285	-8.58543	1046.1	1387.97	2.61	2.37	-56.0	-0.41200000000000003	18.24	20.02	02a59198o0738c
59198.53350700001	-22.214000000000002	6.1	-5	29	c	0	1.11	136.46285	-8.58543	1027.1	1505.36	2.52	2.35	-63.3	-0.413	18.24	19.98	02a59198o0753c
59204.529727	-22.195999999999998	1.3019999999999998	-5	6	c	0	1.3	136.46285	-8.58543	7255.25	3404.64	2.5	2.39	-67.0	-0.37799999999999995	19.85	21.89	01a59204o0669c
59204.532971	21.166999999999998	0.7120000000000001	12	9	c	0	0.95	136.46285	-8.58543	7236.88	3364.81	2.57	2.47	79.6	-0.379	19.79	21.91	01a59204o0676c
59204.538504	22.32	1.605	4	7	c	0	1.19	136.46285	-8.58543	7296.16	3442.82	2.47	2.44	-37.4	-0.38	19.86	21.92	01a59204o0688c
59204.555503999996	22.747	2.682	3	8	c	0	1.19	136.46285	-8.58543	7315.33	3325.47	2.73	2.6	6.4	-0.371	19.79	21.97	01a59204o0723c
59206.493865	22.833000000000002	2.9	3	8	c	0	1.61	136.46285	-8.58543	9319.62	1548.78	2.59	2.3	-59.0	-0.41100000000000003	19.72	21.73	02a59206o0643c
59206.495693	-21.414	0.795	-10	8	c	0	1.12	136.46285	-8.58543	9338.48	1588.25	2.6	2.31	-58.5	-0.413	19.75	21.75	02a59206o0647c
59206.499436	-20.824	0.524	-17	9	c	0	0.97	136.46285	-8.58543	9281.49	1509.8	2.62	2.3	-58.4	-0.413	19.75	21.77	02a59206o0655c
59206.50584	21.055	0.57	14	8	c	0	1.35	136.46285	-8.58543	9260.35	1627.09	2.55	2.25	-60.4	-0.413	19.8	21.77	02a59206o0669c
59223.52164199999	22.146	1.7180000000000002	5	9	c	0	1.07	136.46285	-8.58543	7543.66	5508.59	2.61	2.52	-74.3	-0.377	19.75	21.97	01a59223o0707c
59223.556922	20.377	1.5859999999999999	26	41	c	0	1.66	136.46285	-8.58543	7567.22	5544.09	2.61	2.44	-89.1	-0.38299999999999995	17.59	19.59	01a59223o0782c
59223.559718	20.598000000000003	8.6	21	180	c	0	0.86	136.46285	-8.58543	7509.9	5467.23	2.63	2.47	-79.9	-0.376	16.67	18.66	01a59223o0788c
59224.477141999996	-23.145	3.9410000000000003	-2	8	c	0	0.94	136.46285	-8.58543	3245.77	8916.56	2.64	2.42	-8.8	-0.36	19.74	21.93	01a59224o0550c
59224.478989999996	20.986	0.5	15	7	c	0	1.32	136.46285	-8.58543	3225.88	8877.1	2.58	2.4	-7.0	-0.361	19.73	21.94	01a59224o0554c
59224.484521000006	21.789	0.986	7	7	c	0	1.22	136.46285	-8.58543	3286.13	8955.83	2.38	2.27	-37.2	-0.374	19.8	21.92	01a59224o0566c
59224.489594000006	-21.764	1.175	-7	8	c	0	0.79	136.46285	-8.58543	3305.46	8837.94	2.62	2.33	-9.7	-0.371	19.75	21.94	01a59224o0577c
59226.468822	-21.803	1.229	-7	8	c	0	0.89	136.46285	-8.58543	9514.68	5443.75	2.59	2.5	-69.4	-0.40700000000000003	19.82	21.95	02a59226o0595c
59226.470656	21.304000000000002	0.74	11	8	c	0	0.8	136.46285	-8.58543	9534.79	5482.7	2.64	2.55	-72.1	-0.40399999999999997	19.79	21.95	02a59226o0599c
59226.477566999994	21.276	0.597	11	7	c	0	1.42	136.46285	-8.58543	9475.84	5405.36	2.59	2.55	-73.0	-0.402	19.84	21.98	02a59226o0614c
59226.482603	-22.283	1.767	-4	8	c	0	1.28	136.46285	-8.58543	9456.63	5521.94	2.63	2.54	-70.6	-0.405	19.79	21.98	02a59226o0625c
59228.464030999996	-22.968000000000004	3.875	-2	9	c	0	0.99	136.46285	-8.58543	3245.23	8916.08	3.02	2.72	-12.5	-0.341	19.6	22.01	01a59228o0302c
59228.46634400001	22.968000000000004	3.786	2	9	c	0	1.07	136.46285	-8.58543	3225.77	8877.01	3.35	2.91	7.6	-0.304	19.5	22.01	01a59228o0307c
59228.46911699999	21.753	1.143	7	8	c	0	1.38	136.46285	-8.58543	3283.49	8954.0	3.57	2.76	5.0	-0.317	19.54	22.01	01a59228o0313c
59228.474184000006	-21.5	0.821	-9	8	c	0	1.74	136.46285	-8.58543	3303.79	8838.06	3.12	2.92	-10.5	-0.335	19.57	22.0	01a59228o0324c
59230.44614099999	22.66	2.667	3	8	c	0	1.32	136.46285	-8.58543	9515.14	5443.63	2.64	2.55	-72.4	-0.39799999999999996	19.73	21.71	02a59230o0537c
59230.448427999996	-22.291	2.133	-4	9	c	0	0.96	136.46285	-8.58543	9534.59	5482.44	2.6	2.57	-68.8	-0.397	19.75	21.74	02a59230o0542c
59230.451172	21.249000000000002	0.675	12	8	c	0	1.56	136.46285	-8.58543	9477.19	5404.23	2.64	2.57	-79.8	-0.39799999999999996	19.77	21.75	02a59230o0548c
59230.456211000004	-21.761999999999997	0.96	-7	7	c	0	2.01	136.46285	-8.58543	9457.18	5520.69	2.58	2.51	-86.0	-0.40299999999999997	19.81	21.76	02a59230o0559c
59232.458064	-22.238000000000003	1.966	-5	9	c	0	1.4	136.46285	-8.58543	9287.63	5224.64	3.38	2.28	-87.7	-0.47200000000000003	19.65	21.69	01a59232o0437c
59232.459908000004	23.385	7.1	2	11	c	0	1.03	136.46285	-8.58543	9268.66	5186.64	3.43	2.34	-88.2	-0.45899999999999996	19.66	21.7	01a59232o0441c
59232.462697	-21.199	0.754	-12	9	c	0	1.64	136.46285	-8.58543	9328.09	5265.04	3.49	2.57	-86.8	-0.435	19.6	21.72	01a59232o0447c
59232.469349	24.320999999999998	17.0	1	12	c	0	0.94	136.46285	-8.58543	9348.66	5151.4	3.44	2.45	-89.5	-0.452	19.63	21.73	01a59232o0461c
59234.477744	-22.365	10.375	-4	43	c	0	1.06	136.46285	-8.58543	964.93	3166.52	2.4	2.27	-60.7	-0.418	18.12	19.9	02a59234o0367c
59234.483215	20.828000000000003	1.055	17	18	c	0	0.87	136.46285	-8.58543	944.43	3126.17	2.42	2.27	-61.6	-0.418	18.73	20.61	02a59234o0378c
59234.486447	20.048	1.127	35	39	c	0	1.13	136.46285	-8.58543	1004.86	3206.89	2.43	2.29	-60.2	-0.41700000000000004	18.27	20.05	02a59234o0385c
59234.497049	20.362000000000002	1.4340000000000002	26	37	c	0	1.19	136.46285	-8.58543	1025.74	3092.23	2.41	2.27	-61.2	-0.424	18.86	20.72	02a59234o0407c
59252.43713	23.616	5.667000000000001	1	7	c	0	1.11	136.46285	-8.58543	3417.04	9115.32	2.56	2.27	-70.1	-0.39299999999999996	19.8	22.01	01a59252o0505c
59252.44035800001	21.843000000000004	1.236	7	8	c	0	0.86	136.46285	-8.58543	3437.22	9153.86	2.71	2.41	-70.9	-0.38799999999999996	19.77	22.01	01a59252o0512c
59252.446374	23.714000000000002	6.0	1	7	c	0	1.4	136.46285	-8.58543	3380.3	9075.55	2.65	2.4	-70.7	-0.39399999999999996	19.77	22.01	01a59252o0525c
59252.458851999996	25.006	21.666999999999998	0	8	c	0	0.93	136.46285	-8.58543	3363.48	9193.59	2.68	2.42	-65.3	-0.384	19.76	22.01	01a59252o0552c
59256.378732000005	19.395	0.138	63	9	c	0	1.23	136.46285	-8.58543	1179.5	7061.66	2.72	2.53	-72.5	-0.361	19.66	21.94	01a59256o0376c
59256.380574	19.211	0.114	75	9	c	0	1.2	136.46285	-8.58543	1156.81	7021.77	2.69	2.48	-81.1	-0.364	19.7	21.94	01a59256o0380c
59256.383336	19.18	0.11	77	8	c	0	1.17	136.46285	-8.58543	1216.59	7100.47	2.57	2.35	-78.2	-0.376	19.75	21.96	01a59256o0386c
59256.388867999995	19.349	0.111	66	7	c	0	1.9	136.46285	-8.58543	1237.23	6984.75	2.53	2.33	-77.3	-0.376	19.76	21.97	01a59256o0398c
59258.442709	19.284000000000002	0.132	70	9	c	0	1.19	136.46285	-8.58543	9108.78	1349.53	2.83	2.53	-63.4	-0.397	19.63	21.68	02a59258o0490c
59258.478174	19.046	0.121	88	10	c	0	1.05	136.46285	-8.58543	9087.6	1313.85	2.96	2.6	-56.6	-0.409	19.57	21.66	02a59258o0566c
59258.506661	19.631	0.212	51	11	c	0	1.01	136.46285	-8.58543	9144.06	1393.56	3.11	2.77	-54.8	-0.39299999999999996	19.53	21.59	02a59258o0627c
59258.531801	19.491	0.16399999999999998	58	10	c	0	1.08	136.46285	-8.58543	9165.48	1275.28	2.87	2.51	-52.6	-0.39299999999999996	19.54	21.54	02a59258o0681c
59260.403848	19.637999999999998	0.195	51	10	c	0	1.13	136.46285	-8.58543	9360.57	3498.01	2.87	2.72	-59.2	-0.365	19.74	21.93	01a59260o0321c
59260.407995	19.602999999999998	0.191	52	10	c	0	1.17	136.46285	-8.58543	9381.56	3535.69	3.12	2.96	-75.3	-0.35600000000000004	19.64	21.91	01a59260o0330c
59260.413522	19.986	0.18899999999999997	37	7	c	0	2.11	136.46285	-8.58543	9322.99	3457.07	2.71	2.56	-63.0	-0.38	19.81	21.91	01a59260o0342c
59260.425126999995	19.757	0.19899999999999998	45	9	c	0	1.34	136.46285	-8.58543	9305.19	3571.32	3.06	2.89	-74.3	-0.34299999999999997	19.6	21.9	01a59260o0367c
59261.434297	19.712	0.17300000000000001	47	8	c	0	1.31	136.46285	-8.58543	9101.46	1353.1	2.5	2.29	-66.9	-0.402	19.76	21.73	02a59261o0488c
59261.43845	19.658	0.17800000000000002	50	9	c	0	1.32	136.46285	-8.58543	9083.21	1313.98	2.56	2.32	-60.1	-0.40700000000000003	19.73	21.73	02a59261o0497c
59261.443937000004	19.787	0.192	44	8	c	0	1.08	136.46285	-8.58543	9141.99	1391.99	2.48	2.25	-59.8	-0.41100000000000003	19.75	21.72	02a59261o0509c
59261.476874	20.296	0.29600000000000004	28	8	c	0	1.27	136.46285	-8.58543	9161.67	1275.39	2.45	2.24	-60.8	-0.41100000000000003	19.72	21.65	02a59261o0580c
59262.432665	20.302	0.275	28	8	c	0	1.21	136.46285	-8.58543	9109.52	1348.78	2.6	2.29	-58.8	-0.409	19.72	21.65	02a59262o0478c
59262.436331	19.6	0.163	52	9	c	0	1.45	136.46285	-8.58543	9090.36	1308.58	2.56	2.26	-57.9	-0.41200000000000003	19.74	21.64	02a59262o0486c
59262.442326	19.738	0.18100000000000002	46	8	c	0	1.07	136.46285	-8.58543	9149.93	1389.86	2.54	2.23	-59.9	-0.413	19.73	21.63	02a59262o0499c
59262.452952	20.072	0.285	34	10	c	0	1.14	136.46285	-8.58543	9171.2	1271.06	2.57	2.2	-59.3	-0.41600000000000004	19.73	21.62	02a59262o0522c
59263.406001999996	20.884	1.136	16	18	c	0	2.45	136.46285	-8.58543	9366.9	3491.66	2.53	2.42	-40.5	-0.37200000000000005	18.57	20.42	01a59263o0336c
59263.450677	-18.255	2.966	-181	537	c	0	0.78	136.46285	-8.58543	9316.61	3561.99	2.59	2.53	-57.8	-0.355	15.61	17.6	01a59263o0432c
59264.435699	20.623	0.75	20	15	c	0	1.64	136.46285	-8.58543	5731.91	7560.52	2.52	2.4	-85.6	-0.37799999999999995	18.53	20.49	01a59264o0482c
59264.439381	20.594	1.304	21	27	c	0	1.22	136.46285	-8.58543	5751.94	7599.66	2.64	2.51	-80.0	-0.375	18.47	20.52	01a59264o0490c
59264.445863	21.191	4.0	12	48	c	0	1.35	136.46285	-8.58543	5693.96	7521.95	2.79	2.66	-82.6	-0.366	17.91	19.99	01a59264o0504c
59264.462966	17.789	0.922	278	257	c	0	1.32	136.46285	-8.58543	5676.46	7635.12	2.4	2.27	-84.1	-0.375	15.93	17.99	01a59264o0541c
59307.361127	22.221	1.49	5	7	c	0	1.02	136.46285	-8.58543	7428.14	3587.15	2.34	2.2	-82.6	-0.37799999999999995	19.93	21.54	01a59307o0290c
59307.367116999994	21.656999999999996	1.014	8	8	c	0	0.97	136.46285	-8.58543	7447.44	3624.83	2.47	2.29	-85.0	-0.384	19.85	21.5	01a59307o0303c
59307.378209	21.576999999999998	0.9009999999999999	8	8	c	0	1.08	136.46285	-8.58543	7388.37	3547.34	2.44	2.28	-88.2	-0.377	19.82	21.46	01a59307o0327c
59307.38228	21.069000000000003	0.644	14	9	c	0	1.15	136.46285	-8.58543	7366.52	3664.84	2.59	2.33	-88.8	-0.386	19.81	21.45	01a59307o0335c
59308.318728	21.323	0.657	11	7	c	0	1.34	136.46285	-8.58543	7415.67	3590.26	2.29	2.23	26.1	-0.38299999999999995	19.85	21.4	01a59308o0009c
59308.32195599999	21.288	0.845	11	9	c	0	1.07	136.46285	-8.58543	7436.88	3629.7	2.3	2.21	40.0	-0.379	19.68	21.2	01a59308o0016c
59308.329788	-22.726999999999997	2.31	-3	7	c	0	1.3	136.46285	-8.58543	7380.58	3550.79	2.33	2.22	83.3	-0.381	19.82	21.39	01a59308o0033c
59308.341009	-23.509	6.25	-1	9	c	0	1.08	136.46285	-8.58543	7362.02	3664.27	2.52	2.36	70.6	-0.386	19.7	21.36	01a59308o0057c
59312.325049	22.824	2.345	3	6	c	0	1.2	136.46285	-8.58543	7784.62	9401.03	2.32	2.16	88.7	-0.364	20.03	21.92	01a59312o0232c
59312.328730999994	-22.543000000000003	1.639	-4	6	c	0	1.9	136.46285	-8.58543	7804.74	9440.03	2.36	2.23	86.2	-0.359	20.01	21.92	01a59312o0240c
59312.336094000006	20.901999999999997	0.42100000000000004	16	7	c	0	0.87	136.46285	-8.58543	7745.77	9361.33	2.41	2.24	-83.9	-0.35600000000000004	20.0	21.93	01a59312o0256c
59312.346697	21.169	0.5329999999999999	12	7	c	0	1.32	136.46285	-8.58543	7727.64	9477.77	2.45	2.25	76.2	-0.35	19.98	21.93	01a59312o0279c
59320.291345000005	20.774	0.836	18	15	c	0	0.89	136.46285	-8.58543	9500.98	5469.82	5.15	2.35	-87.0	-0.366	19.17	21.25	01a59320o0155c
59320.303439999996	-23.035	19.0	-2	42	c	0	1.14	136.46285	-8.58543	9443.99	5399.84	5.53	2.31	-89.9	-0.34	17.8	19.98	01a59320o0181c
59320.314151	-20.77	0.897	-18	16	c	0	1.0	136.46285	-8.58543	9425.48	5506.27	4.35	2.18	-88.4	-0.436	19.16	21.12	01a59320o0204c
59338.32186900001	-22.489	6.5	-4	24	c	0	0.8	136.46285	-8.58543	9284.79	5249.31	2.56	2.55	71.7	-0.39399999999999996	18.89	20.52	02a59338o0127c
59338.325549	21.386999999999997	1.5	10	15	c	0	0.95	136.46285	-8.58543	9265.53	5210.31	2.51	2.51	81.3	-0.39399999999999996	19.04	20.69	02a59338o0135c
59338.333375	-23.5	15.25	-1	22	c	0	1.82	136.46285	-8.58543	9323.45	5288.33	2.6	2.53	-54.0	-0.39799999999999996	18.66	20.26	02a59338o0152c
59338.343454999995	-19.366	0.7829999999999999	-65	51	c	0	1.84	136.46285	-8.58543	9341.89	5171.31	2.6	2.5	-45.0	-0.397	18.04	19.54	02a59338o0174c
59342.280696	21.633000000000003	0.945	8	8	c	0	1.31	136.46285	-8.58543	9289.26	5248.06	2.53	2.46	-71.7	-0.39899999999999997	19.61	21.34	02a59342o0096c
59342.284391999994	25.206	32.5	0	10	c	0	0.92	136.46285	-8.58543	9269.72	5209.75	2.55	2.5	-74.2	-0.395	19.64	21.35	02a59342o0104c
59342.289898	-22.41	2.385	-4	9	c	0	1.17	136.46285	-8.58543	9328.79	5286.52	2.56	2.52	57.6	-0.392	19.59	21.35	02a59342o0116c
59342.300464	-21.176	0.821	-12	10	c	0	1.12	136.46285	-8.58543	9349.07	5171.1	2.49	2.44	-70.6	-0.401	19.62	21.33	02a59342o0139c
59346.26014500001	20.656	0.511	20	10	c	0	0.96	136.46285	-8.58543	862.03	1227.12	2.51	2.32	-64.2	-0.431	19.56	21.27	02a59346o0066c
59346.264278999995	21.355	1.113	10	12	c	0	1.11	136.46285	-8.58543	843.04	1187.09	2.55	2.32	-62.4	-0.43200000000000005	19.55	21.27	02a59346o0075c
59346.271158	21.371	0.91	10	9	c	0	1.13	136.46285	-8.58543	902.46	1266.38	2.62	2.35	-59.2	-0.43200000000000005	19.55	21.26	02a59346o0090c
59346.281263	23.171999999999997	5.846	2	11	c	0	1.05	136.46285	-8.58543	924.06	1147.55	2.6	2.27	-55.9	-0.442	19.58	21.26	02a59346o0112c
59350.24772100001	19.952	0.42700000000000005	38	16	c	0	1.09	136.46285	-8.58543	867.61	1226.64	3.08	2.68	-54.6	-0.405	18.95	20.37	02a59350o0032c
59350.250927999994	-21.017	1.0490000000000002	-14	15	c	0	0.84	136.46285	-8.58543	848.61	1186.64	2.85	2.52	-57.1	-0.41100000000000003	19.23	20.64	02a59350o0039c
59350.256418	21.458000000000002	1.538	10	15	c	0	0.77	136.46285	-8.58543	908.82	1265.58	2.94	2.53	-54.8	-0.41700000000000004	19.3	20.82	02a59350o0051c
59350.266974	-20.971999999999998	0.861	-15	13	c	0	1.08	136.46285	-8.58543	929.32	1147.19	3.01	2.53	-52.2	-0.415	19.27	20.83	02a59350o0074c
59368.246999	21.149	1.195	13	15	c	0	1.13	136.46285	-8.58543	5853.3	9494.09	2.21	1.98	-80.8	-0.368	18.99	19.66	01a59368o0026c
59368.250692999994	-22.405	2.958	-4	12	c	0	1.05	136.46285	-8.58543	5872.83	9533.41	2.16	1.96	-80.7	-0.369	19.39	20.36	01a59368o0034c
59368.258064	23.541999999999998	6.25	1	9	c	0	1.29	136.46285	-8.58543	5813.76	9456.16	2.18	2.01	-77.8	-0.373	19.68	21.06	01a59368o0050c
59368.270962	20.759	0.49200000000000005	18	9	c	0	1.0	136.46285	-8.58543	5791.69	9574.55	2.22	1.98	-74.2	-0.38299999999999995	19.68	21.15	01a59368o0078c
59376.245961	-19.708	1.033	-48	49	c	0	1.44	136.46285	-8.58543	5350.63	1752.05	2.77	2.54	83.5	-0.389	17.74	18.35	01a59376o0019c
59376.248739999995	-19.934	0.768	-39	30	c	0	1.02	136.46285	-8.58543	5370.14	1790.39	2.58	2.5	-75.8	-0.365	18.35	19.05	01a59376o0025c
59376.25427899999	19.305	0.302	69	21	c	0	0.9	136.46285	-8.58543	5310.53	1711.86	3.47	3.34	-59.1	-0.331	18.74	20.14	01a59376o0037c
59376.264906	21.844	1.51	7	10	c	0	1.48	136.46285	-8.58543	5289.7	1828.56	2.55	2.45	-62.8	-0.381	19.36	20.87	01a59376o0060c
59522.615766999996	21.769000000000002	1.3459999999999999	7	10	c	0	1.26	136.46285	-8.58543	7551.72	5520.96	2.61	2.33	30.2	-0.38299999999999995	19.61	21.35	02a59522o0945c
59522.625838	-24.546	16.5	-1	9	c	0	1.43	136.46285	-8.58543	7568.29	5559.57	2.61	2.37	29.1	-0.382	19.6	21.38	02a59522o0967c
59522.636830999996	20.629	0.506	20	10	c	0	1.24	136.46285	-8.58543	7513.48	5482.56	2.51	2.31	35.4	-0.386	19.63	21.34	02a59522o0991c
59522.644641	22.943	4.7780000000000005	2	12	c	0	1.47	136.46285	-8.58543	7493.31	5598.38	2.61	2.32	33.6	-0.382	19.4	20.87	02a59522o1008c
59526.558898	21.64	1.429	8	12	c	0	0.97	136.46285	-8.58543	7548.6	5522.12	2.63	2.36	36.8	-0.384	19.56	21.08	02a59526o0818c
59526.562565	-23.714000000000002	9.375	-1	11	c	0	1.22	136.46285	-8.58543	7566.67	5560.2	2.72	2.39	33.7	-0.37799999999999995	19.54	21.1	02a59526o0826c
59526.568552	21.968000000000004	1.8330000000000002	6	11	c	0	1.22	136.46285	-8.58543	7509.52	5483.42	2.6	2.37	36.1	-0.381	19.55	21.13	02a59526o0839c
59526.579583000006	-23.021	4.8	-2	11	c	0	1.0	136.46285	-8.58543	7488.24	5598.86	2.75	2.43	38.1	-0.375	19.54	21.18	02a59526o0863c
59586.472111	-21.893	1.521	-6	10	c	0	0.99	136.46285	-8.58543	1387.48	7250.71	2.3	2.13	-42.6	-0.45799999999999996	19.71	21.81	02a59586o0564c
59586.482319	21.469	0.879	9	8	c	0	1.4	136.46285	-8.58543	1403.84	7288.93	2.4	2.23	-43.9	-0.446	19.72	21.82	02a59586o0585c
59586.48553300001	22.608	2.88	3	10	c	0	1.08	136.46285	-8.58543	1347.71	7211.14	2.3	2.13	-41.9	-0.45399999999999996	19.73	21.81	02a59586o0592c
59586.491067999996	-21.541	1.215	-9	11	c	0	0.91	136.46285	-8.58543	1328.18	7328.71	2.35	2.15	-44.4	-0.457	19.69	21.82	02a59586o0604c
59590.584977	-21.587	1.13	-8	10	c	0	1.35	136.46285	-8.58543	9184.07	3309.86	2.58	2.33	-62.6	-0.40399999999999997	19.57	21.67	02a59590o0303c
59590.588652	21.833000000000002	1.19	7	8	c	0	1.98	136.46285	-8.58543	9165.0	3271.45	2.6	2.37	-62.9	-0.405	19.58	21.67	02a59590o0311c
59590.598422	20.912	0.605	16	10	c	0	1.51	136.46285	-8.58543	9227.59	3350.54	2.79	2.5	-59.2	-0.39799999999999996	19.51	21.63	02a59590o0332c
59612.447037	22.011999999999997	1.615	6	9	c	0	1.2	136.46285	-8.58543	3120.64	6963.93	2.55	2.44	28.8	-0.40299999999999997	19.64	21.66	02a59612o0521c
59612.451248000005	-22.065	1.949	-5	11	c	0	0.82	136.46285	-8.58543	3102.02	6926.82	2.45	2.38	24.3	-0.413	19.69	21.67	02a59612o0530c
59612.461386	21.241999999999997	0.8640000000000001	12	10	c	0	0.75	136.46285	-8.58543	3159.68	7004.83	2.47	2.43	12.8	-0.413	19.64	21.67	02a59612o0552c
